1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
,,,,,,,
Bildname,IP-Bildgröße ändern-02, , , , , , 
T = 0,Z = 0, , , , , , 
 , , , , , , , 
Nr.,Werkzeug,Position1[nm],Position2[nm],ΔP2-P1[nm],ΔCh1-T1,ΔT PMT-T1,ΔCh2-T2
 , , , , , , , 
Abstand[nm],Ch1-T1,T PMT-T1,Ch2-T2, , , , 
0.000,3.000,0.000,0.000, , , , 
240.916,1.000,0.000,1.000, , , , 
481.832,2.000,0.000,0.000, , , , 
722.748,0.000,0.000,1.000, , , , 
963.664,2.000,0.000,0.000, , , , 
1204.580,1.000,0.000,1.000, , , , 
1445.496,1.000,0.000,0.000, , , , 
1686.412,2.000,0.000,0.000, , , , 
1927.329,1.000,0.000,0.000, , , , 
2168.245,2.000,0.000,0.000, , , , 
2409.161,1.000,0.000,0.000, , , , 
2650.077,1.000,0.000,0.000, , , , 
2890.993,0.000,0.000,0.000, , , , 
3131.909,0.000,0.000,0.000, , , , 
3372.825,0.000,0.000,0.000, , , , 
3613.741,1.000,0.000,0.000, , , , 
3854.657,0.000,0.000,0.000, , , , 
4095.573,0.000,0.000,0.000, , , , 
4336.489,0.000,0.000,0.000, , , , 
4577.405,0.000,0.000,0.000, , , , 
4818.321,1.000,0.000,0.000, , , , 
5059.237,1.000,0.000,0.000, , , , 
5300.153,3.000,0.000,0.000, , , , 
5541.070,1.000,0.000,0.000, , , , 
5781.986,1.000,0.000,0.000, , , , 
6022.902,0.000,0.000,1.000, , , , 
6263.818,1.000,0.000,1.000, , , , 
6504.734,1.000,0.000,0.000, , , , 
6745.650,1.000,0.000,0.000, , , , 
6986.566,1.000,0.000,0.000, , , , 
7227.482,0.000,0.000,0.000, , , , 
7468.398,1.000,0.000,0.000, , , , 
7709.314,1.000,0.000,0.000, , , , 
7950.230,1.000,0.000,0.000, , , , 
8191.146,0.000,0.000,0.000, , , , 
8432.062,0.000,0.000,0.000, , , , 
8672.978,1.000,0.000,0.000, , , , 
8913.894,1.000,0.000,1.000, , , , 
9154.811,0.000,0.000,0.000, , , , 
9395.727,0.000,0.000,0.000, , , , 
9636.643,1.000,0.000,0.000, , , , 
9877.559,1.000,0.000,0.000, , , , 
10118.475,0.000,0.000,0.000, , , , 
10359.391,0.000,0.000,0.000, , , , 
10600.307,1.000,0.000,1.000, , , , 
10841.223,1.000,0.000,1.000, , , , 
11082.139,2.000,0.000,0.000, , , , 
11323.055,1.000,0.000,0.000, , , , 
11563.971,0.000,0.000,1.000, , , , 
11804.887,0.000,0.000,1.000, , , , 
12045.803,0.000,0.000,0.000, , , , 
12286.719,1.000,0.000,0.000, , , , 
12527.636,1.000,0.000,1.000, , , , 
12768.552,1.000,0.000,1.000, , , , 
13009.468,0.000,0.000,0.000, , , , 
13250.384,1.000,0.000,1.000, , , , 
13491.300,2.000,0.000,0.000, , , , 
13732.216,2.000,0.000,0.000, , , , 
13973.132,0.000,0.000,1.000, , , , 
14214.048,0.000,0.000,1.000, , , , 
14454.964,0.000,0.000,0.000, , , , 
14695.880,0.000,0.000,0.000, , , , 
14936.796,0.000,0.000,0.000, , , , 
15177.712,1.000,0.000,0.000, , , , 
15418.628,0.000,0.000,1.000, , , , 
15659.544,0.000,0.000,0.000, , , , 
15900.460,1.000,0.000,1.000, , , , 
16141.377,0.000,0.000,1.000, , , , 
16382.293,0.000,0.000,0.000, , , , 
16623.209,2.000,0.000,0.000, , , , 
16864.125,2.000,0.000,0.000, , , , 
17105.041,2.000,0.000,0.000, , , , 
17345.957,1.000,0.000,1.000, , , , 
17586.873,3.000,0.000,1.000, , , , 
17827.789,0.000,0.000,0.000, , , , 
18068.705,1.000,0.000,0.000, , , , 
18309.621,1.000,0.000,0.000, , , , 
18550.537,1.000,0.000,1.000, , , , 
18791.453,1.000,0.000,0.000, , , , 
19032.369,1.000,0.000,1.000, , , , 
19273.285,1.000,0.000,1.000, , , , 
19514.201,1.000,0.000,1.000, , , , 
19755.118,1.000,0.000,0.000, , , , 
19996.034,2.000,0.000,0.000, , , , 
20236.950,1.000,0.000,0.000, , , , 
20477.866,0.000,0.000,0.000, , , , 
20718.782,1.000,0.000,1.000, , , , 
20959.698,1.000,0.000,0.000, , , , 
21200.614,0.000,0.000,0.000, , , , 
21441.530,1.000,0.000,0.000, , , , 
21682.446,0.000,0.000,0.000, , , , 
21923.362,0.000,0.000,1.000, , , , 
22164.278,0.000,0.000,0.000, , , , 
22405.194,0.000,0.000,0.000, , , , 
22646.110,0.000,0.000,0.000, , , , 
22887.026,1.000,0.000,0.000, , , , 
23127.942,0.000,0.000,1.000, , , , 
23368.859,1.000,0.000,0.000, , , , 
23609.775,1.000,0.000,0.000, , , , 
23850.691,1.000,0.000,0.000, , , , 
24091.607,0.000,0.000,0.000, , , , 
24332.523,0.000,0.000,0.000, , , , 
24573.439,1.000,0.000,1.000, , , , 
24814.355,0.000,0.000,1.000, , , , 
25055.271,1.000,0.000,1.000, , , , 
25296.187,0.000,0.000,0.000, , , , 
25537.103,1.000,0.000,0.000, , , , 
25778.019,1.000,0.000,0.000, , , , 
26018.935,1.000,0.000,0.000, , , , 
26259.851,1.000,0.000,1.000, , , , 
26500.767,1.000,0.000,0.000, , , , 
26741.683,1.000,0.000,1.000, , , , 
26982.600,1.000,0.000,1.000, , , , 
27223.516,5.000,0.000,1.000, , , , 
27464.432,2.000,0.000,0.000, , , , 
27705.348,1.000,0.000,0.000, , , , 
27946.264,1.000,0.000,0.000, , , , 
28187.180,0.000,0.000,1.000, , , , 
28428.096,1.000,0.000,0.000, , , , 
28669.012,1.000,0.000,2.000, , , , 
28909.928,1.000,0.000,2.000, , , , 
29150.844,2.000,0.000,2.000, , , , 
29391.760,0.000,0.000,0.000, , , , 
29632.676,0.000,0.000,1.000, , , , 
29873.592,0.000,0.000,1.000, , , , 
30114.508,1.000,0.000,0.000, , , , 
30355.425,0.000,0.000,1.000, , , , 
30596.341,0.000,0.000,0.000, , , , 
30837.257,0.000,0.000,0.000, , , , 
31078.173,0.000,0.000,1.000, , , , 
31319.089,0.000,0.000,1.000, , , , 
31560.005,1.000,0.000,1.000, , , , 
31800.921,1.000,0.000,0.000, , , , 
32041.837,1.000,0.000,1.000, , , , 
32282.753,1.000,0.000,1.000, , , , 
32523.669,1.000,0.000,1.000, , , , 
32764.585,1.000,0.000,0.000, , , , 
33005.501,1.000,0.000,1.000, , , , 
33246.417,1.000,0.000,0.000, , , , 
33487.333,1.000,0.000,1.000, , , , 
33728.249,1.000,0.000,0.000, , , , 
33969.166,0.000,0.000,1.000, , , , 
34210.082,0.000,0.000,1.000, , , , 
34450.998,1.000,0.000,1.000, , , , 
34691.914,0.000,0.000,1.000, , , , 
34932.830,2.000,0.000,1.000, , , , 
35173.746,1.000,0.000,1.000, , , , 
35414.662,1.000,0.000,0.000, , , , 
35655.578,0.000,0.000,1.000, , , , 
35896.494,0.000,0.000,1.000, , , , 
36137.410,0.000,0.000,2.000, , , , 
36378.326,0.000,0.000,1.000, , , , 
36619.242,0.000,0.000,1.000, , , , 
36860.158,0.000,0.000,1.000, , , , 
37101.074,1.000,0.000,1.000, , , , 
37341.990,0.000,0.000,1.000, , , , 
37582.907,1.000,0.000,2.000, , , , 
37823.823,1.000,0.000,2.000, , , , 
38064.739,1.000,0.000,2.000, , , , 
38305.655,0.000,0.000,2.000, , , , 
38546.571,3.000,0.000,2.000, , , , 
38787.487,1.000,0.000,2.000, , , , 
39028.403,0.000,0.000,2.000, , , , 
39269.319,1.000,0.000,1.000, , , , 
39510.235,1.000,0.000,3.000, , , , 
39751.151,0.000,0.000,3.000, , , , 
39992.067,1.000,0.000,4.000, , , , 
40232.983,0.000,0.000,3.000, , , , 
40473.899,2.000,0.000,4.000, , , , 
40714.815,1.000,0.000,5.000, , , , 
40955.731,0.000,0.000,4.000, , , , 
41196.648,0.000,0.000,3.000, , , , 
41437.564,1.000,0.000,4.000, , , , 
41678.480,1.000,0.000,6.000, , , , 
41919.396,0.000,0.000,8.000, , , , 
42160.312,1.000,0.000,5.000, , , , 
42401.228,0.000,0.000,6.000, , , , 
42642.144,1.000,0.000,7.000, , , , 
42883.060,1.000,0.000,6.000, , , , 
43123.976,1.000,0.000,8.000, , , , 
43364.892,2.000,0.000,8.000, , , , 
43605.808,1.000,0.000,10.000, , , , 
43846.724,1.000,0.000,10.000, , , , 
44087.640,1.000,0.000,11.000, , , , 
44328.556,1.000,0.000,12.000, , , , 
44569.472,1.000,0.000,13.000, , , , 
44810.389,2.000,0.000,10.000, , , , 
45051.305,1.000,0.000,13.000, , , , 
45292.221,3.000,0.000,22.000, , , , 
45533.137,11.000,0.000,27.000, , , , 
45774.053,16.000,0.000,30.000, , , , 
46014.969,43.000,0.000,36.000, , , , 
46255.885,70.000,0.000,47.000, , , , 
46496.801,124.000,0.000,62.000, , , , 
46737.717,120.000,0.000,64.000, , , , 
46978.633,146.000,0.000,73.000, , , , 
47219.549,160.000,0.000,90.000, , , , 
47460.465,171.000,0.000,114.000, , , , 
47701.381,151.000,0.000,119.000, , , , 
47942.297,154.000,0.000,125.000, , , , 
48183.214,154.000,0.000,135.000, , , , 
48424.130,145.000,0.000,155.000, , , , 
48665.046,155.000,0.000,154.000, , , , 
48905.962,127.000,0.000,161.000, , , , 
49146.878,112.000,0.000,156.000, , , , 
49387.794,133.000,0.000,159.000, , , , 
49628.710,117.000,0.000,160.000, , , , 
49869.626,140.000,0.000,150.000, , , , 
50110.542,127.000,0.000,147.000, , , , 
50351.458,139.000,0.000,134.000, , , , 
50592.374,119.000,0.000,128.000, , , , 
50833.290,119.000,0.000,115.000, , , , 
51074.206,86.000,0.000,116.000, , , , 
51315.122,86.000,0.000,116.000, , , , 
51556.038,70.000,0.000,116.000, , , , 
51796.955,51.000,0.000,106.000, , , , 
52037.871,47.000,0.000,108.000, , , , 
52278.787,47.000,0.000,108.000, , , , 
52519.703,47.000,0.000,103.000, , , , 
52760.619,108.000,0.000,114.000, , , , 
53001.535,135.000,0.000,146.000, , , , 
53242.451,135.000,0.000,146.000, , , , 
53483.367,173.000,0.000,177.000, , , , 
53724.283,177.000,0.000,162.000, , , , 
53965.199,164.000,0.000,166.000, , , , 
54206.115,164.000,0.000,166.000, , , , 
54447.031,129.000,0.000,167.000, , , , 
54687.947,118.000,0.000,146.000, , , , 
54928.863,153.000,0.000,142.000, , , , 
55169.779,154.000,0.000,138.000, , , , 
55410.696,166.000,0.000,145.000, , , , 
55651.612,205.000,0.000,134.000, , , , 
55892.528,195.000,0.000,144.000, , , , 
56133.444,160.000,0.000,140.000, , , , 
56374.360,127.000,0.000,142.000, , , , 
56615.276,146.000,0.000,137.000, , , , 
56856.192,160.000,0.000,146.000, , , , 
57097.108,134.000,0.000,148.000, , , , 
57338.024,154.000,0.000,138.000, , , , 
57578.940,136.000,0.000,143.000, , , , 
57819.856,120.000,0.000,151.000, , , , 
58060.772,130.000,0.000,149.000, , , , 
58301.688,146.000,0.000,165.000, , , , 
58542.604,163.000,0.000,173.000, , , , 
58783.520,183.000,0.000,179.000, , , , 
59024.437,173.000,0.000,171.000, , , , 
59265.353,207.000,0.000,174.000, , , , 
59506.269,227.000,0.000,169.000, , , , 
59747.185,230.000,0.000,169.000, , , , 
59988.101,185.000,0.000,160.000, , , , 
60229.017,169.000,0.000,133.000, , , , 
60469.933,158.000,0.000,125.000, , , , 
60710.849,160.000,0.000,119.000, , , , 
60951.765,156.000,0.000,115.000, , , , 
61192.681,126.000,0.000,107.000, , , , 
61433.597,116.000,0.000,103.000, , , , 
61674.513,116.000,0.000,97.000, , , , 
61915.429,115.000,0.000,102.000, , , , 
62156.345,70.000,0.000,81.000, , , , 
62397.261,64.000,0.000,82.000, , , , 
62638.178,60.000,0.000,65.000, , , , 
62879.094,49.000,0.000,62.000, , , , 
63120.010,43.000,0.000,53.000, , , , 
63360.926,65.000,0.000,42.000, , , , 
63601.842,72.000,0.000,48.000, , , , 
63842.758,138.000,0.000,54.000, , , , 
64083.674,164.000,0.000,60.000, , , , 
64324.590,208.000,0.000,55.000, , , , 
64565.506,222.000,0.000,55.000, , , , 
64806.422,241.000,0.000,58.000, , , , 
65047.338,192.000,0.000,66.000, , , , 
65288.254,206.000,0.000,76.000, , , , 
65529.170,206.000,0.000,76.000, , , , 
65770.086,222.000,0.000,93.000, , , , 
66011.003,234.000,0.000,95.000, , , , 
66251.919,196.000,0.000,102.000, , , , 
66492.835,196.000,0.000,102.000, , , , 
66733.751,178.000,0.000,92.000, , , , 
66974.667,159.000,0.000,98.000, , , , 
67215.583,153.000,0.000,96.000, , , , 
67456.499,153.000,0.000,96.000, , , , 
67697.415,183.000,0.000,104.000, , , , 
67938.331,222.000,0.000,104.000, , , , 
68179.247,198.000,0.000,102.000, , , , 
68420.163,198.000,0.000,102.000, , , , 
68661.079,177.000,0.000,101.000, , , , 
68901.995,143.000,0.000,108.000, , , , 
69142.911,142.000,0.000,104.000, , , , 
69383.827,142.000,0.000,104.000, , , , 
69624.744,162.000,0.000,117.000, , , , 
69865.660,157.000,0.000,106.000, , , , 
70106.576,169.000,0.000,108.000, , , , 
70347.492,162.000,0.000,106.000, , , , 
70588.408,181.000,0.000,100.000, , , , 
70829.324,200.000,0.000,112.000, , , , 
71070.240,191.000,0.000,104.000, , , , 
71311.156,100.000,0.000,100.000, , , , 
71552.072,84.000,0.000,101.000, , , , 
71792.988,44.000,0.000,77.000, , , , 
72033.904,34.000,0.000,76.000, , , , 
72274.820,28.000,0.000,71.000, , , , 
72515.736,32.000,0.000,70.000, , , , 
72756.652,33.000,0.000,57.000, , , , 
72997.568,28.000,0.000,55.000, , , , 
73238.485,32.000,0.000,50.000, , , , 
73479.401,32.000,0.000,43.000, , , , 
73720.317,27.000,0.000,33.000, , , , 
73961.233,29.000,0.000,33.000, , , , 
74202.149,32.000,0.000,32.000, , , , 
74443.065,42.000,0.000,30.000, , , , 
74683.981,63.000,0.000,33.000, , , , 
74924.897,77.000,0.000,35.000, , , , 
75165.813,81.000,0.000,39.000, , , , 
75406.729,97.000,0.000,35.000, , , , 
75647.645,95.000,0.000,38.000, , , , 
75888.561,118.000,0.000,40.000, , , , 
76129.477,118.000,0.000,47.000, , , , 
76370.393,126.000,0.000,51.000, , , , 
76611.309,132.000,0.000,52.000, , , , 
76852.226,128.000,0.000,59.000, , , , 
77093.142,123.000,0.000,53.000, , , , 
77334.058,130.000,0.000,50.000, , , , 
77574.974,119.000,0.000,41.000, , , , 
77815.890,95.000,0.000,44.000, , , , 
78056.806,78.000,0.000,49.000, , , , 
78297.722,66.000,0.000,38.000, , , , 
78538.638,58.000,0.000,32.000, , , , 
78779.554,62.000,0.000,30.000, , , , 
79020.470,64.000,0.000,34.000, , , , 
79261.386,68.000,0.000,29.000, , , , 
