1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
79502.302,234.000,0.000,41.000, , , , 
79743.218,213.000,0.000,43.000, , , , 
79984.134,217.000,0.000,49.000, , , , 
80225.050,232.000,0.000,53.000, , , , 
80465.967,206.000,0.000,41.000, , , , 
80706.883,197.000,0.000,44.000, , , , 
80947.799,195.000,0.000,45.000, , , , 
81188.715,196.000,0.000,39.000, , , , 
81429.631,189.000,0.000,35.000, , , , 
81670.547,194.000,0.000,27.000, , , , 
81911.463,192.000,0.000,26.000, , , , 
82152.379,181.000,0.000,22.000, , , , 
82393.295,174.000,0.000,19.000, , , , 
82634.211,187.000,0.000,19.000, , , , 
82875.127,179.000,0.000,21.000, , , , 
83116.043,187.000,0.000,25.000, , , , 
83356.959,216.000,0.000,25.000, , , , 
83597.875,216.000,0.000,30.000, , , , 
83838.792,178.000,0.000,32.000, , , , 
84079.708,188.000,0.000,36.000, , , , 
84320.624,197.000,0.000,44.000, , , , 
84561.540,194.000,0.000,48.000, , , , 
84802.456,200.000,0.000,52.000, , , , 
85043.372,189.000,0.000,58.000, , , , 
85284.288,190.000,0.000,59.000, , , , 
85525.204,156.000,0.000,62.000, , , , 
85766.120,116.000,0.000,63.000, , , , 
86007.036,121.000,0.000,74.000, , , , 
86247.952,111.000,0.000,85.000, , , , 
86488.868,131.000,0.000,75.000, , , , 
86729.784,107.000,0.000,71.000, , , , 
86970.700,116.000,0.000,73.000, , , , 
87211.616,110.000,0.000,65.000, , , , 
87452.533,110.000,0.000,66.000, , , , 
87693.449,107.000,0.000,67.000, , , , 
87934.365,120.000,0.000,75.000, , , , 
88175.281,122.000,0.000,61.000, , , , 
88416.197,148.000,0.000,64.000, , , , 
88657.113,140.000,0.000,61.000, , , , 
88898.029,126.000,0.000,53.000, , , , 
89138.945,125.000,0.000,51.000, , , , 
89379.861,96.000,0.000,45.000, , , , 
89620.777,87.000,0.000,47.000, , , , 
89861.693,103.000,0.000,56.000, , , , 
90102.609,102.000,0.000,56.000, , , , 
90343.525,93.000,0.000,56.000, , , , 
90584.441,113.000,0.000,60.000, , , , 
90825.357,102.000,0.000,57.000, , , , 
91066.274,114.000,0.000,53.000, , , , 
91307.190,134.000,0.000,53.000, , , , 
91548.106,132.000,0.000,54.000, , , , 
91789.022,141.000,0.000,51.000, , , , 
92029.938,160.000,0.000,63.000, , , , 
92270.854,175.000,0.000,69.000, , , , 
92511.770,163.000,0.000,66.000, , , , 
92752.686,156.000,0.000,72.000, , , , 
92993.602,150.000,0.000,68.000, , , , 
93234.518,128.000,0.000,73.000, , , , 
93475.434,90.000,0.000,69.000, , , , 
93716.350,56.000,0.000,62.000, , , , 
93957.266,45.000,0.000,61.000, , , , 
94198.182,34.000,0.000,52.000, , , , 
94439.098,34.000,0.000,41.000, , , , 
94680.015,33.000,0.000,35.000, , , , 
94920.931,28.000,0.000,38.000, , , , 
95161.847,37.000,0.000,33.000, , , , 
95402.763,24.000,0.000,34.000, , , , 
95643.679,41.000,0.000,37.000, , , , 
95884.595,66.000,0.000,36.000, , , , 
96125.511,89.000,0.000,33.000, , , , 
96366.427,119.000,0.000,28.000, , , , 
96607.343,124.000,0.000,27.000, , , , 
96848.259,112.000,0.000,25.000, , , , 
97089.175,115.000,0.000,26.000, , , , 
97330.091,124.000,0.000,23.000, , , , 
97571.007,128.000,0.000,20.000, , , , 
97811.923,121.000,0.000,21.000, , , , 
98052.839,130.000,0.000,19.000, , , , 
98293.756,140.000,0.000,20.000, , , , 
98534.672,168.000,0.000,21.000, , , , 
98775.588,190.000,0.000,20.000, , , , 
99016.504,182.000,0.000,19.000, , , , 
99257.420,189.000,0.000,17.000, , , , 
99498.336,214.000,0.000,16.000, , , , 
99739.252,185.000,0.000,16.000, , , , 
99980.168,132.000,0.000,15.000, , , , 
100221.084,88.000,0.000,13.000, , , , 
100462.000,69.000,0.000,11.000, , , , 
100702.916,44.000,0.000,8.000, , , , 
100943.832,22.000,0.000,6.000, , , , 
101184.748,18.000,0.000,5.000, , , , 
101425.664,13.000,0.000,6.000, , , , 
101666.581,15.000,0.000,6.000, , , , 
101907.497,26.000,0.000,4.000, , , , 
102148.413,27.000,0.000,7.000, , , , 
102389.329,27.000,0.000,7.000, , , , 
102630.245,49.000,0.000,7.000, , , , 
102871.161,48.000,0.000,8.000, , , , 
103112.077,49.000,0.000,8.000, , , , 
103352.993,58.000,0.000,6.000, , , , 
103593.909,73.000,0.000,5.000, , , , 
103834.825,60.000,0.000,7.000, , , , 
104075.741,71.000,0.000,8.000, , , , 
104316.657,65.000,0.000,5.000, , , , 
104557.573,56.000,0.000,4.000, , , , 
104798.489,64.000,0.000,5.000, , , , 
105039.405,55.000,0.000,4.000, , , , 
105280.322,38.000,0.000,4.000, , , , 
105521.238,25.000,0.000,5.000, , , , 
105762.154,18.000,0.000,3.000, , , , 
106003.070,15.000,0.000,2.000, , , , 
106243.986,10.000,0.000,2.000, , , , 
106484.902,3.000,0.000,3.000, , , , 
106725.818,8.000,0.000,2.000, , , , 
106966.734,15.000,0.000,2.000, , , , 
107207.650,11.000,0.000,2.000, , , , 
107448.566,15.000,0.000,5.000, , , , 
107689.482,14.000,0.000,3.000, , , , 
107930.398,14.000,0.000,2.000, , , , 
108171.314,19.000,0.000,4.000, , , , 
108412.230,20.000,0.000,3.000, , , , 
108653.146,21.000,0.000,2.000, , , , 
108894.063,22.000,0.000,3.000, , , , 
109134.979,22.000,0.000,3.000, , , , 
109375.895,24.000,0.000,3.000, , , , 
109616.811,19.000,0.000,2.000, , , , 
109857.727,12.000,0.000,2.000, , , , 
110098.643,11.000,0.000,2.000, , , , 
110339.559,15.000,0.000,3.000, , , , 
110580.475,16.000,0.000,2.000, , , , 
110821.391,41.000,0.000,2.000, , , , 
111062.307,72.000,0.000,3.000, , , , 
111303.223,104.000,0.000,4.000, , , , 
111544.139,121.000,0.000,4.000, , , , 
111785.055,163.000,0.000,4.000, , , , 
112025.971,200.000,0.000,4.000, , , , 
112266.887,212.000,0.000,6.000, , , , 
112507.804,209.000,0.000,8.000, , , , 
112748.720,217.000,0.000,7.000, , , , 
112989.636,173.000,0.000,7.000, , , , 
113230.552,184.000,0.000,6.000, , , , 
113471.468,194.000,0.000,5.000, , , , 
113712.384,181.000,0.000,5.000, , , , 
113953.300,172.000,0.000,5.000, , , , 
114194.216,180.000,0.000,3.000, , , , 
114435.132,171.000,0.000,3.000, , , , 
114676.048,170.000,0.000,4.000, , , , 
114916.964,180.000,0.000,4.000, , , , 
115157.880,152.000,0.000,4.000, , , , 
115398.796,153.000,0.000,4.000, , , , 
115639.712,146.000,0.000,4.000, , , , 
115880.628,175.000,0.000,4.000, , , , 
116121.545,228.000,0.000,6.000, , , , 
116362.461,227.000,0.000,6.000, , , , 
116603.377,212.000,0.000,5.000, , , , 
116844.293,170.000,0.000,6.000, , , , 
117085.209,177.000,0.000,6.000, , , , 
117326.125,162.000,0.000,7.000, , , , 
117567.041,155.000,0.000,5.000, , , , 
117807.957,164.000,0.000,5.000, , , , 
118048.873,129.000,0.000,5.000, , , , 
118289.789,107.000,0.000,3.000, , , , 
118530.705,93.000,0.000,6.000, , , , 
118771.621,70.000,0.000,5.000, , , , 
119012.537,77.000,0.000,4.000, , , , 
119253.453,71.000,0.000,6.000, , , , 
119494.370,39.000,0.000,4.000, , , , 
119735.286,30.000,0.000,4.000, , , , 
119976.202,30.000,0.000,3.000, , , , 
120217.118,23.000,0.000,3.000, , , , 
120458.034,17.000,0.000,3.000, , , , 
120698.950,14.000,0.000,5.000, , , , 
120939.866,16.000,0.000,4.000, , , , 
121180.782,16.000,0.000,3.000, , , , 
121421.698,14.000,0.000,3.000, , , , 
121662.614,18.000,0.000,2.000, , , , 
121903.530,23.000,0.000,2.000, , , , 
122144.446,30.000,0.000,3.000, , , , 
122385.362,25.000,0.000,3.000, , , , 
122626.278,29.000,0.000,3.000, , , , 
122867.194,25.000,0.000,4.000, , , , 
123108.111,24.000,0.000,4.000, , , , 
123349.027,28.000,0.000,3.000, , , , 
123589.943,27.000,0.000,2.000, , , , 
123830.859,29.000,0.000,2.000, , , , 
124071.775,24.000,0.000,3.000, , , , 
124312.691,16.000,0.000,2.000, , , , 
124553.607,14.000,0.000,3.000, , , , 
124794.523,16.000,0.000,3.000, , , , 
125035.439,16.000,0.000,2.000, , , , 
125276.355,14.000,0.000,1.000, , , , 
125517.271,16.000,0.000,3.000, , , , 
125758.187,21.000,0.000,3.000, , , , 
125999.103,24.000,0.000,3.000, , , , 
126240.019,22.000,0.000,3.000, , , , 
126480.935,18.000,0.000,4.000, , , , 
126721.852,27.000,0.000,2.000, , , , 
126962.768,32.000,0.000,3.000, , , , 
127203.684,34.000,0.000,5.000, , , , 
127444.600,27.000,0.000,3.000, , , , 
127685.516,38.000,0.000,3.000, , , , 
127926.432,27.000,0.000,3.000, , , , 
128167.348,45.000,0.000,4.000, , , , 
128408.264,59.000,0.000,2.000, , , , 
128649.180,72.000,0.000,2.000, , , , 
128890.096,111.000,0.000,2.000, , , , 
129131.012,95.000,0.000,3.000, , , , 
129371.928,93.000,0.000,3.000, , , , 
129612.844,101.000,0.000,5.000, , , , 
129853.760,109.000,0.000,5.000, , , , 
130094.676,116.000,0.000,4.000, , , , 
130335.593,121.000,0.000,4.000, , , , 
130576.509,126.000,0.000,6.000, , , , 
130817.425,138.000,0.000,7.000, , , , 
131058.341,174.000,0.000,7.000, , , , 
131299.257,200.000,0.000,7.000, , , , 
131540.173,189.000,0.000,7.000, , , , 
131781.089,184.000,0.000,9.000, , , , 
132022.005,191.000,0.000,10.000, , , , 
132262.921,213.000,0.000,8.000, , , , 
132503.837,192.000,0.000,8.000, , , , 
132744.753,213.000,0.000,10.000, , , , 
132985.669,196.000,0.000,9.000, , , , 
133226.585,228.000,0.000,9.000, , , , 
133467.501,216.000,0.000,12.000, , , , 
133708.417,206.000,0.000,9.000, , , , 
133949.334,174.000,0.000,10.000, , , , 
134190.250,165.000,0.000,11.000, , , , 
134431.166,150.000,0.000,6.000, , , , 
134672.082,165.000,0.000,8.000, , , , 
134912.998,166.000,0.000,9.000, , , , 
135153.914,158.000,0.000,7.000, , , , 
135394.830,152.000,0.000,8.000, , , , 
135635.746,152.000,0.000,10.000, , , , 
135876.662,163.000,0.000,11.000, , , , 
136117.578,163.000,0.000,11.000, , , , 
136358.494,142.000,0.000,11.000, , , , 
136599.410,140.000,0.000,7.000, , , , 
136840.326,134.000,0.000,8.000, , , , 
137081.242,138.000,0.000,10.000, , , , 
137322.159,146.000,0.000,10.000, , , , 
137563.075,143.000,0.000,9.000, , , , 
137803.991,135.000,0.000,9.000, , , , 
138044.907,108.000,0.000,8.000, , , , 
138285.823,67.000,0.000,10.000, , , , 
138526.739,49.000,0.000,7.000, , , , 
138767.655,34.000,0.000,5.000, , , , 
139008.571,23.000,0.000,4.000, , , , 
139249.487,14.000,0.000,3.000, , , , 
139490.403,15.000,0.000,3.000, , , , 
139731.319,20.000,0.000,3.000, , , , 
139972.235,18.000,0.000,4.000, , , , 
140213.151,16.000,0.000,4.000, , , , 
140454.067,14.000,0.000,4.000, , , , 
140694.983,21.000,0.000,3.000, , , , 
140935.900,21.000,0.000,3.000, , , , 
141176.816,19.000,0.000,4.000, , , , 
141417.732,18.000,0.000,4.000, , , , 
141658.648,18.000,0.000,3.000, , , , 
141899.564,17.000,0.000,3.000, , , , 
142140.480,27.000,0.000,3.000, , , , 
142381.396,37.000,0.000,2.000, , , , 
142622.312,34.000,0.000,3.000, , , , 
142863.228,28.000,0.000,3.000, , , , 
143104.144,19.000,0.000,2.000, , , , 
143345.060,26.000,0.000,1.000, , , , 
143585.976,25.000,0.000,3.000, , , , 
143826.892,28.000,0.000,3.000, , , , 
144067.808,31.000,0.000,3.000, , , , 
144308.724,42.000,0.000,4.000, , , , 
144549.641,71.000,0.000,4.000, , , , 
144790.557,108.000,0.000,4.000, , , , 
145031.473,102.000,0.000,5.000, , , , 
145272.389,87.000,0.000,5.000, , , , 
145513.305,92.000,0.000,4.000, , , , 
145754.221,84.000,0.000,4.000, , , , 
145995.137,122.000,0.000,6.000, , , , 
146236.053,148.000,0.000,5.000, , , , 
146476.969,143.000,0.000,6.000, , , , 
146717.885,128.000,0.000,5.000, , , , 
146958.801,125.000,0.000,4.000, , , , 
147199.717,114.000,0.000,4.000, , , , 
147440.633,97.000,0.000,5.000, , , , 
147681.549,104.000,0.000,3.000, , , , 
147922.465,82.000,0.000,5.000, , , , 
148163.382,66.000,0.000,5.000, , , , 
148404.298,52.000,0.000,4.000, , , , 
148645.214,53.000,0.000,3.000, , , , 
148886.130,39.000,0.000,2.000, , , , 
149127.046,24.000,0.000,2.000, , , , 
149367.962,23.000,0.000,1.000, , , , 
149608.878,15.000,0.000,1.000, , , , 
149849.794,9.000,0.000,2.000, , , , 
150090.710,11.000,0.000,2.000, , , , 
150331.626,9.000,0.000,3.000, , , , 
