1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
,,,,,,,
Bildname,IP-Bildgröße ändern-02, , , , , , 
T = 0,Z = 0, , , , , , 
 , , , , , , , 
Nr.,Werkzeug,Position1[nm],Position2[nm],ΔP2-P1[nm],ΔCh1-T1,ΔT PMT-T1,ΔCh2-T2
 , , , , , , , 
Abstand[nm],Ch1-T1,T PMT-T1,Ch2-T2, , , , 
0.000,0.000,0.000,1.000, , , , 
240.916,1.000,0.000,0.000, , , , 
481.832,1.000,0.000,0.000, , , , 
722.748,1.000,0.000,0.000, , , , 
963.664,0.000,0.000,1.000, , , , 
1204.580,0.000,0.000,0.000, , , , 
1445.496,0.000,0.000,0.000, , , , 
1686.412,0.000,0.000,0.000, , , , 
1927.329,0.000,0.000,0.000, , , , 
2168.245,1.000,0.000,0.000, , , , 
2409.161,1.000,0.000,0.000, , , , 
2650.077,3.000,0.000,1.000, , , , 
2890.993,1.000,0.000,1.000, , , , 
3131.909,1.000,0.000,0.000, , , , 
3372.825,1.000,0.000,0.000, , , , 
3613.741,1.000,0.000,1.000, , , , 
3854.657,0.000,0.000,1.000, , , , 
4095.573,1.000,0.000,0.000, , , , 
4336.489,1.000,0.000,0.000, , , , 
4577.405,2.000,0.000,0.000, , , , 
4818.321,1.000,0.000,1.000, , , , 
5059.237,2.000,0.000,0.000, , , , 
5300.153,2.000,0.000,0.000, , , , 
5541.070,2.000,0.000,0.000, , , , 
5781.986,1.000,0.000,0.000, , , , 
6022.902,0.000,0.000,0.000, , , , 
6263.818,0.000,0.000,0.000, , , , 
6504.734,1.000,0.000,0.000, , , , 
6745.650,0.000,0.000,0.000, , , , 
6986.566,1.000,0.000,0.000, , , , 
7227.482,1.000,0.000,0.000, , , , 
7468.398,0.000,0.000,0.000, , , , 
7709.314,1.000,0.000,0.000, , , , 
7950.230,0.000,0.000,0.000, , , , 
8191.146,0.000,0.000,1.000, , , , 
8432.062,0.000,0.000,0.000, , , , 
8672.978,0.000,0.000,0.000, , , , 
8913.894,1.000,0.000,0.000, , , , 
9154.811,0.000,0.000,0.000, , , , 
9395.727,0.000,0.000,0.000, , , , 
9636.643,0.000,0.000,0.000, , , , 
9877.559,0.000,0.000,0.000, , , , 
10118.475,2.000,0.000,0.000, , , , 
10359.391,0.000,0.000,0.000, , , , 
10600.307,0.000,0.000,1.000, , , , 
10841.223,0.000,0.000,1.000, , , , 
11082.139,1.000,0.000,1.000, , , , 
11323.055,0.000,0.000,1.000, , , , 
11563.971,1.000,0.000,0.000, , , , 
11804.887,1.000,0.000,0.000, , , , 
12045.803,3.000,0.000,0.000, , , , 
12286.719,1.000,0.000,0.000, , , , 
12527.636,0.000,0.000,1.000, , , , 
12768.552,0.000,0.000,1.000, , , , 
13009.468,1.000,0.000,1.000, , , , 
13250.384,1.000,0.000,1.000, , , , 
13491.300,2.000,0.000,1.000, , , , 
13732.216,1.000,0.000,0.000, , , , 
13973.132,0.000,0.000,0.000, , , , 
14214.048,1.000,0.000,0.000, , , , 
14454.964,4.000,0.000,0.000, , , , 
14695.880,1.000,0.000,0.000, , , , 
14936.796,0.000,0.000,0.000, , , , 
15177.712,1.000,0.000,1.000, , , , 
15418.628,0.000,0.000,0.000, , , , 
15659.544,1.000,0.000,1.000, , , , 
15900.460,1.000,0.000,0.000, , , , 
16141.377,0.000,0.000,1.000, , , , 
16382.293,1.000,0.000,1.000, , , , 
16623.209,2.000,0.000,1.000, , , , 
16864.125,1.000,0.000,0.000, , , , 
17105.041,2.000,0.000,1.000, , , , 
17345.957,1.000,0.000,1.000, , , , 
17586.873,0.000,0.000,1.000, , , , 
17827.789,1.000,0.000,0.000, , , , 
18068.705,0.000,0.000,1.000, , , , 
18309.621,2.000,0.000,0.000, , , , 
18550.537,2.000,0.000,0.000, , , , 
18791.453,0.000,0.000,0.000, , , , 
19032.369,1.000,0.000,1.000, , , , 
19273.285,1.000,0.000,1.000, , , , 
19514.201,0.000,0.000,1.000, , , , 
19755.118,1.000,0.000,0.000, , , , 
19996.034,1.000,0.000,0.000, , , , 
20236.950,0.000,0.000,1.000, , , , 
20477.866,0.000,0.000,1.000, , , , 
20718.782,0.000,0.000,1.000, , , , 
20959.698,1.000,0.000,0.000, , , , 
21200.614,2.000,0.000,1.000, , , , 
21441.530,1.000,0.000,2.000, , , , 
21682.446,0.000,0.000,1.000, , , , 
21923.362,1.000,0.000,1.000, , , , 
22164.278,1.000,0.000,1.000, , , , 
22405.194,2.000,0.000,1.000, , , , 
22646.110,1.000,0.000,0.000, , , , 
22887.026,1.000,0.000,2.000, , , , 
23127.942,2.000,0.000,2.000, , , , 
23368.859,1.000,0.000,1.000, , , , 
23609.775,0.000,0.000,0.000, , , , 
23850.691,0.000,0.000,1.000, , , , 
24091.607,1.000,0.000,1.000, , , , 
24332.523,1.000,0.000,1.000, , , , 
24573.439,1.000,0.000,1.000, , , , 
24814.355,1.000,0.000,1.000, , , , 
25055.271,1.000,0.000,1.000, , , , 
25296.187,1.000,0.000,1.000, , , , 
25537.103,0.000,0.000,2.000, , , , 
25778.019,1.000,0.000,2.000, , , , 
26018.935,1.000,0.000,1.000, , , , 
26259.851,0.000,0.000,1.000, , , , 
26500.767,1.000,0.000,1.000, , , , 
26741.683,1.000,0.000,2.000, , , , 
26982.600,1.000,0.000,2.000, , , , 
27223.516,0.000,0.000,3.000, , , , 
27464.432,1.000,0.000,2.000, , , , 
27705.348,0.000,0.000,3.000, , , , 
27946.264,0.000,0.000,2.000, , , , 
28187.180,1.000,0.000,3.000, , , , 
28428.096,2.000,0.000,4.000, , , , 
28669.012,0.000,0.000,5.000, , , , 
28909.928,0.000,0.000,4.000, , , , 
29150.844,0.000,0.000,6.000, , , , 
29391.760,0.000,0.000,6.000, , , , 
29632.676,0.000,0.000,4.000, , , , 
29873.592,0.000,0.000,4.000, , , , 
30114.508,1.000,0.000,6.000, , , , 
30355.425,2.000,0.000,5.000, , , , 
30596.341,1.000,0.000,10.000, , , , 
30837.257,0.000,0.000,10.000, , , , 
31078.173,1.000,0.000,12.000, , , , 
31319.089,4.000,0.000,12.000, , , , 
31560.005,3.000,0.000,10.000, , , , 
31800.921,3.000,0.000,11.000, , , , 
32041.837,0.000,0.000,14.000, , , , 
32282.753,1.000,0.000,12.000, , , , 
32523.669,0.000,0.000,12.000, , , , 
32764.585,3.000,0.000,13.000, , , , 
33005.501,0.000,0.000,16.000, , , , 
33246.417,1.000,0.000,18.000, , , , 
33487.333,0.000,0.000,19.000, , , , 
33728.249,1.000,0.000,19.000, , , , 
33969.166,3.000,0.000,18.000, , , , 
34210.082,3.000,0.000,28.000, , , , 
34450.998,1.000,0.000,27.000, , , , 
34691.914,7.000,0.000,37.000, , , , 
34932.830,11.000,0.000,38.000, , , , 
35173.746,22.000,0.000,53.000, , , , 
35414.662,30.000,0.000,61.000, , , , 
35655.578,55.000,0.000,69.000, , , , 
35896.494,58.000,0.000,83.000, , , , 
36137.410,81.000,0.000,111.000, , , , 
36378.326,83.000,0.000,123.000, , , , 
36619.242,71.000,0.000,120.000, , , , 
36860.158,73.000,0.000,132.000, , , , 
37101.074,75.000,0.000,148.000, , , , 
37341.990,71.000,0.000,151.000, , , , 
37582.907,83.000,0.000,161.000, , , , 
37823.823,93.000,0.000,169.000, , , , 
38064.739,100.000,0.000,164.000, , , , 
38305.655,85.000,0.000,164.000, , , , 
38546.571,72.000,0.000,159.000, , , , 
38787.487,68.000,0.000,150.000, , , , 
39028.403,68.000,0.000,161.000, , , , 
39269.319,55.000,0.000,140.000, , , , 
39510.235,52.000,0.000,138.000, , , , 
39751.151,43.000,0.000,131.000, , , , 
39992.067,45.000,0.000,139.000, , , , 
40232.983,41.000,0.000,132.000, , , , 
40473.899,45.000,0.000,139.000, , , , 
40714.815,39.000,0.000,139.000, , , , 
40955.731,33.000,0.000,130.000, , , , 
41196.648,34.000,0.000,132.000, , , , 
41437.564,35.000,0.000,118.000, , , , 
41678.480,37.000,0.000,98.000, , , , 
41919.396,29.000,0.000,96.000, , , , 
42160.312,46.000,0.000,89.000, , , , 
42401.228,31.000,0.000,92.000, , , , 
42642.144,36.000,0.000,81.000, , , , 
42883.060,42.000,0.000,67.000, , , , 
43123.976,28.000,0.000,62.000, , , , 
43364.892,25.000,0.000,58.000, , , , 
43605.808,17.000,0.000,48.000, , , , 
43846.724,20.000,0.000,52.000, , , , 
44087.640,18.000,0.000,38.000, , , , 
44328.556,11.000,0.000,38.000, , , , 
44569.472,15.000,0.000,39.000, , , , 
44810.389,17.000,0.000,40.000, , , , 
45051.305,32.000,0.000,46.000, , , , 
45292.221,55.000,0.000,46.000, , , , 
45533.137,82.000,0.000,50.000, , , , 
45774.053,99.000,0.000,53.000, , , , 
46014.969,107.000,0.000,57.000, , , , 
46255.885,110.000,0.000,51.000, , , , 
46496.801,115.000,0.000,49.000, , , , 
46737.717,103.000,0.000,54.000, , , , 
46978.633,114.000,0.000,53.000, , , , 
47219.549,99.000,0.000,50.000, , , , 
47460.465,88.000,0.000,53.000, , , , 
47701.381,91.000,0.000,55.000, , , , 
47942.297,83.000,0.000,56.000, , , , 
48183.214,95.000,0.000,53.000, , , , 
48424.130,117.000,0.000,52.000, , , , 
48665.046,113.000,0.000,52.000, , , , 
48905.962,130.000,0.000,51.000, , , , 
49146.878,154.000,0.000,52.000, , , , 
49387.794,144.000,0.000,61.000, , , , 
49628.710,147.000,0.000,60.000, , , , 
49869.626,140.000,0.000,62.000, , , , 
50110.542,128.000,0.000,60.000, , , , 
50351.458,158.000,0.000,67.000, , , , 
50592.374,147.000,0.000,72.000, , , , 
50833.290,159.000,0.000,76.000, , , , 
51074.206,161.000,0.000,84.000, , , , 
51315.122,171.000,0.000,82.000, , , , 
51556.038,172.000,0.000,85.000, , , , 
51796.955,164.000,0.000,87.000, , , , 
52037.871,159.000,0.000,89.000, , , , 
52278.787,138.000,0.000,90.000, , , , 
52519.703,147.000,0.000,90.000, , , , 
52760.619,151.000,0.000,83.000, , , , 
53001.535,146.000,0.000,85.000, , , , 
53242.451,149.000,0.000,81.000, , , , 
53483.367,102.000,0.000,89.000, , , , 
53724.283,72.000,0.000,93.000, , , , 
53965.199,59.000,0.000,84.000, , , , 
54206.115,52.000,0.000,74.000, , , , 
54447.031,47.000,0.000,73.000, , , , 
54687.947,45.000,0.000,65.000, , , , 
54928.863,54.000,0.000,62.000, , , , 
55169.779,39.000,0.000,61.000, , , , 
55410.696,43.000,0.000,64.000, , , , 
55651.612,38.000,0.000,59.000, , , , 
55892.528,43.000,0.000,46.000, , , , 
56133.444,39.000,0.000,44.000, , , , 
56374.360,48.000,0.000,46.000, , , , 
56615.276,69.000,0.000,53.000, , , , 
56856.192,123.000,0.000,50.000, , , , 
57097.108,167.000,0.000,52.000, , , , 
57338.024,165.000,0.000,56.000, , , , 
57578.940,179.000,0.000,54.000, , , , 
57819.856,158.000,0.000,49.000, , , , 
58060.772,158.000,0.000,56.000, , , , 
58301.688,161.000,0.000,50.000, , , , 
58542.604,134.000,0.000,50.000, , , , 
58783.520,102.000,0.000,50.000, , , , 
59024.437,102.000,0.000,50.000, , , , 
59265.353,78.000,0.000,45.000, , , , 
59506.269,114.000,0.000,41.000, , , , 
59747.185,171.000,0.000,38.000, , , , 
59988.101,171.000,0.000,38.000, , , , 
60229.017,212.000,0.000,35.000, , , , 
60469.933,205.000,0.000,30.000, , , , 
60710.849,177.000,0.000,27.000, , , , 
60951.765,177.000,0.000,27.000, , , , 
61192.681,163.000,0.000,29.000, , , , 
61433.597,138.000,0.000,30.000, , , , 
61674.513,173.000,0.000,38.000, , , , 
61915.429,173.000,0.000,38.000, , , , 
62156.345,161.000,0.000,32.000, , , , 
62397.261,144.000,0.000,35.000, , , , 
62638.178,135.000,0.000,32.000, , , , 
62879.094,136.000,0.000,30.000, , , , 
63120.010,100.000,0.000,33.000, , , , 
63360.926,50.000,0.000,27.000, , , , 
63601.842,40.000,0.000,35.000, , , , 
63842.758,36.000,0.000,38.000, , , , 
64083.674,45.000,0.000,40.000, , , , 
64324.590,60.000,0.000,50.000, , , , 
64565.506,76.000,0.000,49.000, , , , 
64806.422,103.000,0.000,55.000, , , , 
65047.338,131.000,0.000,61.000, , , , 
65288.254,149.000,0.000,70.000, , , , 
65529.170,149.000,0.000,70.000, , , , 
65770.086,186.000,0.000,78.000, , , , 
66011.003,187.000,0.000,86.000, , , , 
66251.919,186.000,0.000,86.000, , , , 
66492.835,186.000,0.000,86.000, , , , 
66733.751,185.000,0.000,97.000, , , , 
66974.667,154.000,0.000,95.000, , , , 
67215.583,163.000,0.000,89.000, , , , 
67456.499,163.000,0.000,89.000, , , , 
67697.415,158.000,0.000,87.000, , , , 
67938.331,169.000,0.000,87.000, , , , 
68179.247,151.000,0.000,79.000, , , , 
68420.163,151.000,0.000,79.000, , , , 
68661.079,115.000,0.000,68.000, , , , 
68901.995,101.000,0.000,62.000, , , , 
69142.911,76.000,0.000,60.000, , , , 
69383.827,76.000,0.000,60.000, , , , 
69624.744,66.000,0.000,46.000, , , , 
69865.660,73.000,0.000,44.000, , , , 
70106.576,84.000,0.000,36.000, , , , 
70347.492,84.000,0.000,36.000, , , , 
70588.408,86.000,0.000,35.000, , , , 
70829.324,86.000,0.000,39.000, , , , 
71070.240,95.000,0.000,38.000, , , , 
71311.156,95.000,0.000,38.000, , , , 
71552.072,82.000,0.000,33.000, , , , 
71792.988,71.000,0.000,40.000, , , , 
72033.904,53.000,0.000,42.000, , , , 
72274.820,63.000,0.000,38.000, , , , 
72515.736,84.000,0.000,44.000, , , , 
72756.652,91.000,0.000,41.000, , , , 
72997.568,91.000,0.000,41.000, , , , 
73238.485,126.000,0.000,35.000, , , , 
73479.401,154.000,0.000,37.000, , , , 
73720.317,180.000,0.000,37.000, , , , 
73961.233,180.000,0.000,37.000, , , , 
74202.149,162.000,0.000,37.000, , , , 
74443.065,147.000,0.000,33.000, , , , 
74683.981,156.000,0.000,29.000, , , , 
74924.897,156.000,0.000,29.000, , , , 
75165.813,159.000,0.000,23.000, , , , 
75406.729,153.000,0.000,25.000, , , , 
75647.645,172.000,0.000,24.000, , , , 
75888.561,172.000,0.000,24.000, , , , 
76129.477,180.000,0.000,21.000, , , , 
76370.393,147.000,0.000,19.000, , , , 
76611.309,145.000,0.000,21.000, , , , 
76852.226,145.000,0.000,21.000, , , , 
77093.142,116.000,0.000,18.000, , , , 
77334.058,95.000,0.000,13.000, , , , 
77574.974,88.000,0.000,15.000, , , , 
77815.890,88.000,0.000,15.000, , , , 
78056.806,104.000,0.000,13.000, , , , 
78297.722,103.000,0.000,15.000, , , , 
78538.638,131.000,0.000,15.000, , , , 
78779.554,105.000,0.000,16.000, , , , 
79020.470,122.000,0.000,15.000, , , , 
79261.386,143.000,0.000,12.000, , , , 
