1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
79502.302,111.000,0.000,26.000, , , , 
79743.218,108.000,0.000,25.000, , , , 
79984.134,74.000,0.000,18.000, , , , 
80225.050,61.000,0.000,13.000, , , , 
80465.967,36.000,0.000,12.000, , , , 
80706.883,39.000,0.000,13.000, , , , 
80947.799,48.000,0.000,18.000, , , , 
81188.715,69.000,0.000,15.000, , , , 
81429.631,108.000,0.000,18.000, , , , 
81670.547,108.000,0.000,21.000, , , , 
81911.463,135.000,0.000,22.000, , , , 
82152.379,134.000,0.000,23.000, , , , 
82393.295,139.000,0.000,25.000, , , , 
82634.211,139.000,0.000,25.000, , , , 
82875.127,150.000,0.000,20.000, , , , 
83116.043,133.000,0.000,22.000, , , , 
83356.959,138.000,0.000,21.000, , , , 
83597.875,152.000,0.000,22.000, , , , 
83838.792,172.000,0.000,21.000, , , , 
84079.708,178.000,0.000,18.000, , , , 
84320.624,174.000,0.000,19.000, , , , 
84561.540,130.000,0.000,17.000, , , , 
84802.456,113.000,0.000,13.000, , , , 
85043.372,63.000,0.000,10.000, , , , 
85284.288,41.000,0.000,9.000, , , , 
85525.204,26.000,0.000,11.000, , , , 
85766.120,19.000,0.000,10.000, , , , 
86007.036,20.000,0.000,9.000, , , , 
86247.952,32.000,0.000,7.000, , , , 
86488.868,55.000,0.000,9.000, , , , 
86729.784,79.000,0.000,10.000, , , , 
86970.700,92.000,0.000,9.000, , , , 
87211.616,120.000,0.000,11.000, , , , 
87452.533,145.000,0.000,11.000, , , , 
87693.449,134.000,0.000,9.000, , , , 
87934.365,127.000,0.000,10.000, , , , 
88175.281,128.000,0.000,9.000, , , , 
88416.197,152.000,0.000,9.000, , , , 
88657.113,142.000,0.000,9.000, , , , 
88898.029,130.000,0.000,10.000, , , , 
89138.945,113.000,0.000,8.000, , , , 
89379.861,117.000,0.000,7.000, , , , 
89620.777,123.000,0.000,8.000, , , , 
89861.693,121.000,0.000,9.000, , , , 
90102.609,120.000,0.000,9.000, , , , 
90343.525,96.000,0.000,6.000, , , , 
90584.441,89.000,0.000,9.000, , , , 
90825.357,64.000,0.000,7.000, , , , 
91066.274,63.000,0.000,7.000, , , , 
91307.190,26.000,0.000,7.000, , , , 
91548.106,34.000,0.000,8.000, , , , 
91789.022,40.000,0.000,7.000, , , , 
92029.938,54.000,0.000,7.000, , , , 
92270.854,52.000,0.000,6.000, , , , 
92511.770,52.000,0.000,9.000, , , , 
92752.686,52.000,0.000,9.000, , , , 
92993.602,70.000,0.000,7.000, , , , 
93234.518,72.000,0.000,9.000, , , , 
93475.434,75.000,0.000,10.000, , , , 
93716.350,87.000,0.000,11.000, , , , 
93957.266,100.000,0.000,11.000, , , , 
94198.182,108.000,0.000,11.000, , , , 
94439.098,123.000,0.000,11.000, , , , 
94680.015,138.000,0.000,12.000, , , , 
94920.931,133.000,0.000,14.000, , , , 
95161.847,130.000,0.000,13.000, , , , 
95402.763,158.000,0.000,15.000, , , , 
95643.679,161.000,0.000,16.000, , , , 
95884.595,141.000,0.000,17.000, , , , 
96125.511,162.000,0.000,16.000, , , , 
96366.427,157.000,0.000,17.000, , , , 
96607.343,129.000,0.000,16.000, , , , 
96848.259,142.000,0.000,15.000, , , , 
97089.175,142.000,0.000,18.000, , , , 
97330.091,156.000,0.000,17.000, , , , 
97571.007,150.000,0.000,14.000, , , , 
97811.923,149.000,0.000,14.000, , , , 
98052.839,138.000,0.000,16.000, , , , 
98293.756,137.000,0.000,17.000, , , , 
98534.672,159.000,0.000,18.000, , , , 
98775.588,136.000,0.000,18.000, , , , 
99016.504,113.000,0.000,22.000, , , , 
99257.420,77.000,0.000,21.000, , , , 
99498.336,77.000,0.000,21.000, , , , 
99739.252,76.000,0.000,26.000, , , , 
99980.168,82.000,0.000,38.000, , , , 
100221.084,106.000,0.000,42.000, , , , 
100462.000,105.000,0.000,48.000, , , , 
100702.916,142.000,0.000,54.000, , , , 
100943.832,114.000,0.000,52.000, , , , 
101184.748,126.000,0.000,57.000, , , , 
101425.664,131.000,0.000,51.000, , , , 
101666.581,114.000,0.000,60.000, , , , 
101907.497,120.000,0.000,62.000, , , , 
102148.413,125.000,0.000,61.000, , , , 
102389.329,138.000,0.000,58.000, , , , 
102630.245,102.000,0.000,68.000, , , , 
102871.161,102.000,0.000,68.000, , , , 
103112.077,143.000,0.000,73.000, , , , 
103352.993,152.000,0.000,75.000, , , , 
103593.909,139.000,0.000,83.000, , , , 
103834.825,108.000,0.000,84.000, , , , 
104075.741,99.000,0.000,76.000, , , , 
104316.657,89.000,0.000,75.000, , , , 
104557.573,120.000,0.000,80.000, , , , 
104798.489,108.000,0.000,79.000, , , , 
105039.405,72.000,0.000,76.000, , , , 
105280.322,84.000,0.000,69.000, , , , 
105521.238,79.000,0.000,53.000, , , , 
105762.154,80.000,0.000,53.000, , , , 
106003.070,81.000,0.000,50.000, , , , 
106243.986,81.000,0.000,52.000, , , , 
106484.902,76.000,0.000,48.000, , , , 
106725.818,47.000,0.000,45.000, , , , 
106966.734,41.000,0.000,43.000, , , , 
107207.650,43.000,0.000,46.000, , , , 
107448.566,63.000,0.000,43.000, , , , 
107689.482,68.000,0.000,43.000, , , , 
107930.398,89.000,0.000,41.000, , , , 
108171.314,115.000,0.000,36.000, , , , 
108412.230,135.000,0.000,38.000, , , , 
108653.146,141.000,0.000,34.000, , , , 
108894.063,157.000,0.000,36.000, , , , 
109134.979,146.000,0.000,29.000, , , , 
109375.895,153.000,0.000,29.000, , , , 
109616.811,128.000,0.000,26.000, , , , 
109857.727,130.000,0.000,21.000, , , , 
110098.643,136.000,0.000,16.000, , , , 
110339.559,137.000,0.000,20.000, , , , 
110580.475,158.000,0.000,19.000, , , , 
110821.391,150.000,0.000,17.000, , , , 
111062.307,188.000,0.000,18.000, , , , 
111303.223,186.000,0.000,15.000, , , , 
111544.139,172.000,0.000,13.000, , , , 
111785.055,161.000,0.000,14.000, , , , 
112025.971,139.000,0.000,13.000, , , , 
112266.887,130.000,0.000,12.000, , , , 
112507.804,126.000,0.000,14.000, , , , 
112748.720,126.000,0.000,14.000, , , , 
112989.636,103.000,0.000,11.000, , , , 
113230.552,109.000,0.000,10.000, , , , 
113471.468,98.000,0.000,12.000, , , , 
113712.384,114.000,0.000,11.000, , , , 
113953.300,136.000,0.000,10.000, , , , 
114194.216,93.000,0.000,11.000, , , , 
114435.132,87.000,0.000,8.000, , , , 
114676.048,71.000,0.000,9.000, , , , 
114916.964,86.000,0.000,8.000, , , , 
115157.880,89.000,0.000,10.000, , , , 
115398.796,81.000,0.000,9.000, , , , 
115639.712,99.000,0.000,8.000, , , , 
115880.628,87.000,0.000,9.000, , , , 
116121.545,87.000,0.000,9.000, , , , 
116362.461,80.000,0.000,8.000, , , , 
116603.377,70.000,0.000,6.000, , , , 
116844.293,66.000,0.000,6.000, , , , 
117085.209,57.000,0.000,5.000, , , , 
117326.125,35.000,0.000,5.000, , , , 
117567.041,38.000,0.000,4.000, , , , 
117807.957,13.000,0.000,5.000, , , , 
118048.873,8.000,0.000,4.000, , , , 
118289.789,4.000,0.000,3.000, , , , 
118530.705,2.000,0.000,7.000, , , , 
118771.621,2.000,0.000,5.000, , , , 
119012.537,3.000,0.000,3.000, , , , 
119253.453,4.000,0.000,2.000, , , , 
119494.370,3.000,0.000,3.000, , , , 
119735.286,5.000,0.000,3.000, , , , 
119976.202,8.000,0.000,4.000, , , , 
120217.118,8.000,0.000,5.000, , , , 
120458.034,13.000,0.000,3.000, , , , 
120698.950,7.000,0.000,3.000, , , , 
120939.866,4.000,0.000,3.000, , , , 
121180.782,4.000,0.000,3.000, , , , 
121421.698,4.000,0.000,3.000, , , , 
121662.614,1.000,0.000,4.000, , , , 
121903.530,5.000,0.000,3.000, , , , 
122144.446,4.000,0.000,4.000, , , , 
122385.362,6.000,0.000,3.000, , , , 
122626.278,4.000,0.000,3.000, , , , 
122867.194,4.000,0.000,3.000, , , , 
123108.111,9.000,0.000,3.000, , , , 
123349.027,7.000,0.000,2.000, , , , 
123589.943,8.000,0.000,4.000, , , , 
123830.859,7.000,0.000,4.000, , , , 
124071.775,5.000,0.000,4.000, , , , 
124312.691,18.000,0.000,2.000, , , , 
124553.607,16.000,0.000,2.000, , , , 
124794.523,23.000,0.000,5.000, , , , 
125035.439,24.000,0.000,5.000, , , , 
125276.355,40.000,0.000,7.000, , , , 
125517.271,38.000,0.000,6.000, , , , 
125758.187,74.000,0.000,6.000, , , , 
125999.103,72.000,0.000,4.000, , , , 
126240.019,104.000,0.000,6.000, , , , 
126480.935,87.000,0.000,6.000, , , , 
126721.852,66.000,0.000,6.000, , , , 
126962.768,144.000,0.000,9.000, , , , 
127203.684,128.000,0.000,8.000, , , , 
127444.600,151.000,0.000,6.000, , , , 
127685.516,149.000,0.000,8.000, , , , 
127926.432,184.000,0.000,7.000, , , , 
128167.348,189.000,0.000,6.000, , , , 
128408.264,195.000,0.000,7.000, , , , 
128649.180,168.000,0.000,6.000, , , , 
128890.096,170.000,0.000,6.000, , , , 
129131.012,147.000,0.000,5.000, , , , 
129371.928,116.000,0.000,4.000, , , , 
129612.844,118.000,0.000,5.000, , , , 
129853.760,109.000,0.000,4.000, , , , 
130094.676,105.000,0.000,3.000, , , , 
130335.593,108.000,0.000,3.000, , , , 
130576.509,96.000,0.000,4.000, , , , 
130817.425,99.000,0.000,4.000, , , , 
131058.341,100.000,0.000,5.000, , , , 
131299.257,96.000,0.000,3.000, , , , 
131540.173,105.000,0.000,4.000, , , , 
131781.089,93.000,0.000,3.000, , , , 
132022.005,81.000,0.000,3.000, , , , 
132262.921,90.000,0.000,4.000, , , , 
132503.837,83.000,0.000,4.000, , , , 
132744.753,130.000,0.000,3.000, , , , 
132985.669,130.000,0.000,3.000, , , , 
133226.585,112.000,0.000,4.000, , , , 
133467.501,113.000,0.000,5.000, , , , 
133708.417,77.000,0.000,4.000, , , , 
133949.334,91.000,0.000,4.000, , , , 
134190.250,30.000,0.000,4.000, , , , 
134431.166,27.000,0.000,3.000, , , , 
134672.082,20.000,0.000,3.000, , , , 
134912.998,13.000,0.000,3.000, , , , 
135153.914,18.000,0.000,3.000, , , , 
135394.830,10.000,0.000,3.000, , , , 
135635.746,10.000,0.000,1.000, , , , 
135876.662,11.000,0.000,3.000, , , , 
136117.578,11.000,0.000,3.000, , , , 
136358.494,8.000,0.000,3.000, , , , 
136599.410,9.000,0.000,1.000, , , , 
136840.326,11.000,0.000,2.000, , , , 
137081.242,11.000,0.000,2.000, , , , 
137322.159,12.000,0.000,2.000, , , , 
137563.075,15.000,0.000,3.000, , , , 
137803.991,19.000,0.000,2.000, , , , 
138044.907,17.000,0.000,2.000, , , , 
138285.823,19.000,0.000,1.000, , , , 
138526.739,22.000,0.000,2.000, , , , 
138767.655,16.000,0.000,3.000, , , , 
139008.571,16.000,0.000,2.000, , , , 
139249.487,19.000,0.000,4.000, , , , 
139490.403,17.000,0.000,2.000, , , , 
139731.319,17.000,0.000,2.000, , , , 
139972.235,12.000,0.000,3.000, , , , 
140213.151,17.000,0.000,3.000, , , , 
140454.067,17.000,0.000,3.000, , , , 
140694.983,23.000,0.000,1.000, , , , 
140935.900,8.000,0.000,2.000, , , , 
141176.816,5.000,0.000,2.000, , , , 
141417.732,9.000,0.000,1.000, , , , 
141658.648,9.000,0.000,1.000, , , , 
141899.564,7.000,0.000,1.000, , , , 
142140.480,8.000,0.000,2.000, , , , 
142381.396,6.000,0.000,1.000, , , , 
142622.312,6.000,0.000,1.000, , , , 
142863.228,8.000,0.000,2.000, , , , 
143104.144,8.000,0.000,2.000, , , , 
143345.060,12.000,0.000,3.000, , , , 
143585.976,7.000,0.000,3.000, , , , 
143826.892,22.000,0.000,3.000, , , , 
144067.808,20.000,0.000,3.000, , , , 
144308.724,19.000,0.000,3.000, , , , 
144549.641,33.000,0.000,2.000, , , , 
144790.557,41.000,0.000,4.000, , , , 
145031.473,37.000,0.000,4.000, , , , 
145272.389,39.000,0.000,3.000, , , , 
145513.305,33.000,0.000,3.000, , , , 
145754.221,37.000,0.000,3.000, , , , 
145995.137,36.000,0.000,3.000, , , , 
146236.053,34.000,0.000,3.000, , , , 
146476.969,29.000,0.000,3.000, , , , 
146717.885,29.000,0.000,2.000, , , , 
146958.801,22.000,0.000,2.000, , , , 
147199.717,31.000,0.000,3.000, , , , 
147440.633,19.000,0.000,4.000, , , , 
147681.549,21.000,0.000,3.000, , , , 
147922.465,31.000,0.000,4.000, , , , 
148163.382,27.000,0.000,1.000, , , , 
148404.298,20.000,0.000,4.000, , , , 
148645.214,15.000,0.000,2.000, , , , 
148886.130,19.000,0.000,2.000, , , , 
149127.046,12.000,0.000,2.000, , , , 
149367.962,12.000,0.000,3.000, , , , 
149608.878,7.000,0.000,2.000, , , , 
149849.794,7.000,0.000,2.000, , , , 
150090.710,7.000,0.000,3.000, , , , 
150331.626,3.000,0.000,3.000, , , , 
