1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
79502.302,16.000,0.000,27.000, , , , 
79743.218,20.000,0.000,30.000, , , , 
79984.134,30.000,0.000,34.000, , , , 
80225.050,36.000,0.000,38.000, , , , 
80465.967,45.000,0.000,43.000, , , , 
80706.883,39.000,0.000,49.000, , , , 
80947.799,52.000,0.000,59.000, , , , 
81188.715,63.000,0.000,62.000, , , , 
81429.631,72.000,0.000,64.000, , , , 
81670.547,106.000,0.000,71.000, , , , 
81911.463,159.000,0.000,75.000, , , , 
82152.379,186.000,0.000,69.000, , , , 
82393.295,172.000,0.000,73.000, , , , 
82634.211,130.000,0.000,70.000, , , , 
82875.127,136.000,0.000,65.000, , , , 
83116.043,147.000,0.000,69.000, , , , 
83356.959,146.000,0.000,72.000, , , , 
83597.875,140.000,0.000,65.000, , , , 
83838.792,119.000,0.000,63.000, , , , 
84079.708,120.000,0.000,64.000, , , , 
84320.624,117.000,0.000,54.000, , , , 
84561.540,129.000,0.000,56.000, , , , 
84802.456,121.000,0.000,59.000, , , , 
85043.372,110.000,0.000,51.000, , , , 
85284.288,113.000,0.000,52.000, , , , 
85525.204,113.000,0.000,51.000, , , , 
85766.120,104.000,0.000,44.000, , , , 
86007.036,102.000,0.000,40.000, , , , 
86247.952,104.000,0.000,37.000, , , , 
86488.868,106.000,0.000,32.000, , , , 
86729.784,114.000,0.000,32.000, , , , 
86970.700,102.000,0.000,31.000, , , , 
87211.616,100.000,0.000,27.000, , , , 
87452.533,81.000,0.000,26.000, , , , 
87693.449,85.000,0.000,24.000, , , , 
87934.365,91.000,0.000,26.000, , , , 
88175.281,97.000,0.000,27.000, , , , 
88416.197,118.000,0.000,26.000, , , , 
88657.113,155.000,0.000,23.000, , , , 
88898.029,157.000,0.000,22.000, , , , 
89138.945,160.000,0.000,23.000, , , , 
89379.861,171.000,0.000,23.000, , , , 
89620.777,178.000,0.000,23.000, , , , 
89861.693,185.000,0.000,21.000, , , , 
90102.609,186.000,0.000,19.000, , , , 
90343.525,181.000,0.000,17.000, , , , 
90584.441,193.000,0.000,13.000, , , , 
90825.357,173.000,0.000,15.000, , , , 
91066.274,198.000,0.000,19.000, , , , 
91307.190,178.000,0.000,17.000, , , , 
91548.106,177.000,0.000,14.000, , , , 
91789.022,151.000,0.000,10.000, , , , 
92029.938,146.000,0.000,12.000, , , , 
92270.854,131.000,0.000,9.000, , , , 
92511.770,128.000,0.000,10.000, , , , 
92752.686,110.000,0.000,11.000, , , , 
92993.602,111.000,0.000,9.000, , , , 
93234.518,90.000,0.000,8.000, , , , 
93475.434,64.000,0.000,7.000, , , , 
93716.350,49.000,0.000,6.000, , , , 
93957.266,40.000,0.000,6.000, , , , 
94198.182,24.000,0.000,5.000, , , , 
94439.098,6.000,0.000,5.000, , , , 
94680.015,3.000,0.000,5.000, , , , 
94920.931,6.000,0.000,7.000, , , , 
95161.847,6.000,0.000,5.000, , , , 
95402.763,6.000,0.000,5.000, , , , 
95643.679,15.000,0.000,5.000, , , , 
95884.595,18.000,0.000,8.000, , , , 
96125.511,23.000,0.000,6.000, , , , 
96366.427,18.000,0.000,9.000, , , , 
96607.343,27.000,0.000,10.000, , , , 
96848.259,42.000,0.000,13.000, , , , 
97089.175,68.000,0.000,18.000, , , , 
97330.091,68.000,0.000,14.000, , , , 
97571.007,74.000,0.000,13.000, , , , 
97811.923,70.000,0.000,12.000, , , , 
98052.839,70.000,0.000,13.000, , , , 
98293.756,73.000,0.000,13.000, , , , 
98534.672,56.000,0.000,13.000, , , , 
98775.588,51.000,0.000,14.000, , , , 
99016.504,45.000,0.000,14.000, , , , 
99257.420,39.000,0.000,13.000, , , , 
99498.336,24.000,0.000,12.000, , , , 
99739.252,33.000,0.000,13.000, , , , 
99980.168,31.000,0.000,14.000, , , , 
100221.084,30.000,0.000,18.000, , , , 
100462.000,49.000,0.000,20.000, , , , 
100702.916,60.000,0.000,25.000, , , , 
100943.832,103.000,0.000,30.000, , , , 
101184.748,113.000,0.000,25.000, , , , 
101425.664,148.000,0.000,26.000, , , , 
101666.581,167.000,0.000,32.000, , , , 
101907.497,199.000,0.000,33.000, , , , 
102148.413,211.000,0.000,36.000, , , , 
102389.329,179.000,0.000,41.000, , , , 
102630.245,200.000,0.000,43.000, , , , 
102871.161,190.000,0.000,37.000, , , , 
103112.077,185.000,0.000,34.000, , , , 
103352.993,191.000,0.000,40.000, , , , 
103593.909,162.000,0.000,41.000, , , , 
103834.825,133.000,0.000,36.000, , , , 
104075.741,116.000,0.000,35.000, , , , 
104316.657,101.000,0.000,35.000, , , , 
104557.573,88.000,0.000,35.000, , , , 
104798.489,94.000,0.000,37.000, , , , 
105039.405,97.000,0.000,27.000, , , , 
105280.322,110.000,0.000,20.000, , , , 
105521.238,115.000,0.000,16.000, , , , 
105762.154,145.000,0.000,12.000, , , , 
106003.070,161.000,0.000,10.000, , , , 
106243.986,176.000,0.000,12.000, , , , 
106484.902,179.000,0.000,11.000, , , , 
106725.818,155.000,0.000,11.000, , , , 
106966.734,142.000,0.000,10.000, , , , 
107207.650,133.000,0.000,11.000, , , , 
107448.566,97.000,0.000,11.000, , , , 
107689.482,72.000,0.000,11.000, , , , 
107930.398,91.000,0.000,9.000, , , , 
108171.314,115.000,0.000,9.000, , , , 
108412.230,126.000,0.000,7.000, , , , 
108653.146,131.000,0.000,7.000, , , , 
108894.063,161.000,0.000,8.000, , , , 
109134.979,169.000,0.000,7.000, , , , 
109375.895,159.000,0.000,6.000, , , , 
109616.811,154.000,0.000,6.000, , , , 
109857.727,160.000,0.000,7.000, , , , 
110098.643,161.000,0.000,6.000, , , , 
110339.559,165.000,0.000,5.000, , , , 
110580.475,161.000,0.000,5.000, , , , 
110821.391,162.000,0.000,6.000, , , , 
111062.307,190.000,0.000,5.000, , , , 
111303.223,202.000,0.000,6.000, , , , 
111544.139,198.000,0.000,7.000, , , , 
111785.055,179.000,0.000,9.000, , , , 
112025.971,170.000,0.000,8.000, , , , 
112266.887,176.000,0.000,6.000, , , , 
112507.804,154.000,0.000,5.000, , , , 
112748.720,125.000,0.000,8.000, , , , 
112989.636,153.000,0.000,8.000, , , , 
113230.552,177.000,0.000,5.000, , , , 
113471.468,178.000,0.000,8.000, , , , 
113712.384,155.000,0.000,8.000, , , , 
113953.300,179.000,0.000,7.000, , , , 
114194.216,198.000,0.000,7.000, , , , 
114435.132,211.000,0.000,8.000, , , , 
114676.048,195.000,0.000,9.000, , , , 
114916.964,149.000,0.000,8.000, , , , 
115157.880,144.000,0.000,6.000, , , , 
115398.796,101.000,0.000,6.000, , , , 
115639.712,102.000,0.000,5.000, , , , 
115880.628,136.000,0.000,4.000, , , , 
116121.545,115.000,0.000,5.000, , , , 
116362.461,124.000,0.000,6.000, , , , 
116603.377,128.000,0.000,5.000, , , , 
116844.293,124.000,0.000,6.000, , , , 
117085.209,130.000,0.000,4.000, , , , 
117326.125,122.000,0.000,4.000, , , , 
117567.041,123.000,0.000,6.000, , , , 
117807.957,124.000,0.000,7.000, , , , 
118048.873,145.000,0.000,8.000, , , , 
118289.789,167.000,0.000,9.000, , , , 
118530.705,157.000,0.000,8.000, , , , 
118771.621,125.000,0.000,6.000, , , , 
119012.537,115.000,0.000,6.000, , , , 
119253.453,118.000,0.000,7.000, , , , 
119494.370,85.000,0.000,6.000, , , , 
119735.286,48.000,0.000,5.000, , , , 
119976.202,37.000,0.000,7.000, , , , 
120217.118,35.000,0.000,5.000, , , , 
120458.034,35.000,0.000,4.000, , , , 
120698.950,39.000,0.000,5.000, , , , 
120939.866,37.000,0.000,5.000, , , , 
121180.782,31.000,0.000,3.000, , , , 
121421.698,21.000,0.000,3.000, , , , 
121662.614,14.000,0.000,5.000, , , , 
121903.530,18.000,0.000,4.000, , , , 
122144.446,19.000,0.000,5.000, , , , 
122385.362,12.000,0.000,6.000, , , , 
122626.278,16.000,0.000,4.000, , , , 
122867.194,11.000,0.000,4.000, , , , 
123108.111,10.000,0.000,3.000, , , , 
123349.027,16.000,0.000,4.000, , , , 
123589.943,24.000,0.000,4.000, , , , 
123830.859,17.000,0.000,6.000, , , , 
124071.775,21.000,0.000,5.000, , , , 
124312.691,33.000,0.000,5.000, , , , 
124553.607,30.000,0.000,5.000, , , , 
124794.523,28.000,0.000,4.000, , , , 
125035.439,36.000,0.000,3.000, , , , 
125276.355,24.000,0.000,4.000, , , , 
125517.271,44.000,0.000,6.000, , , , 
125758.187,37.000,0.000,5.000, , , , 
125999.103,43.000,0.000,5.000, , , , 
126240.019,50.000,0.000,6.000, , , , 
126480.935,49.000,0.000,8.000, , , , 
126721.852,64.000,0.000,6.000, , , , 
126962.768,87.000,0.000,6.000, , , , 
127203.684,86.000,0.000,9.000, , , , 
127444.600,98.000,0.000,6.000, , , , 
127685.516,92.000,0.000,6.000, , , , 
127926.432,82.000,0.000,6.000, , , , 
128167.348,56.000,0.000,5.000, , , , 
128408.264,51.000,0.000,5.000, , , , 
128649.180,35.000,0.000,5.000, , , , 
128890.096,39.000,0.000,4.000, , , , 
129131.012,34.000,0.000,4.000, , , , 
129371.928,39.000,0.000,3.000, , , , 
129612.844,42.000,0.000,3.000, , , , 
129853.760,33.000,0.000,5.000, , , , 
130094.676,30.000,0.000,7.000, , , , 
130335.593,39.000,0.000,8.000, , , , 
130576.509,31.000,0.000,4.000, , , , 
130817.425,36.000,0.000,4.000, , , , 
131058.341,26.000,0.000,5.000, , , , 
131299.257,17.000,0.000,5.000, , , , 
131540.173,17.000,0.000,4.000, , , , 
131781.089,20.000,0.000,6.000, , , , 
132022.005,24.000,0.000,6.000, , , , 
132262.921,28.000,0.000,9.000, , , , 
132503.837,27.000,0.000,7.000, , , , 
132744.753,30.000,0.000,8.000, , , , 
132985.669,53.000,0.000,12.000, , , , 
133226.585,70.000,0.000,11.000, , , , 
133467.501,76.000,0.000,12.000, , , , 
133708.417,110.000,0.000,12.000, , , , 
133949.334,146.000,0.000,11.000, , , , 
134190.250,155.000,0.000,12.000, , , , 
134431.166,168.000,0.000,13.000, , , , 
134672.082,163.000,0.000,11.000, , , , 
134912.998,146.000,0.000,14.000, , , , 
135153.914,132.000,0.000,12.000, , , , 
135394.830,104.000,0.000,15.000, , , , 
135635.746,88.000,0.000,13.000, , , , 
135876.662,77.000,0.000,13.000, , , , 
136117.578,55.000,0.000,15.000, , , , 
136358.494,49.000,0.000,13.000, , , , 
136599.410,40.000,0.000,11.000, , , , 
136840.326,50.000,0.000,11.000, , , , 
137081.242,68.000,0.000,9.000, , , , 
137322.159,94.000,0.000,9.000, , , , 
137563.075,112.000,0.000,11.000, , , , 
137803.991,119.000,0.000,10.000, , , , 
138044.907,112.000,0.000,6.000, , , , 
138285.823,116.000,0.000,7.000, , , , 
138526.739,107.000,0.000,7.000, , , , 
138767.655,107.000,0.000,5.000, , , , 
139008.571,133.000,0.000,6.000, , , , 
139249.487,152.000,0.000,6.000, , , , 
139490.403,172.000,0.000,9.000, , , , 
139731.319,170.000,0.000,6.000, , , , 
139972.235,150.000,0.000,4.000, , , , 
140213.151,155.000,0.000,5.000, , , , 
140454.067,180.000,0.000,4.000, , , , 
140694.983,170.000,0.000,8.000, , , , 
140935.900,172.000,0.000,7.000, , , , 
141176.816,179.000,0.000,4.000, , , , 
141417.732,159.000,0.000,3.000, , , , 
141658.648,126.000,0.000,2.000, , , , 
141899.564,99.000,0.000,2.000, , , , 
142140.480,77.000,0.000,2.000, , , , 
142381.396,47.000,0.000,2.000, , , , 
142622.312,46.000,0.000,2.000, , , , 
142863.228,62.000,0.000,3.000, , , , 
143104.144,65.000,0.000,3.000, , , , 
143345.060,83.000,0.000,4.000, , , , 
143585.976,88.000,0.000,4.000, , , , 
143826.892,127.000,0.000,5.000, , , , 
144067.808,143.000,0.000,3.000, , , , 
144308.724,175.000,0.000,5.000, , , , 
144549.641,194.000,0.000,5.000, , , , 
144790.557,197.000,0.000,4.000, , , , 
145031.473,210.000,0.000,4.000, , , , 
145272.389,195.000,0.000,5.000, , , , 
145513.305,190.000,0.000,6.000, , , , 
145754.221,180.000,0.000,4.000, , , , 
145995.137,198.000,0.000,5.000, , , , 
146236.053,209.000,0.000,6.000, , , , 
146476.969,190.000,0.000,5.000, , , , 
146717.885,183.000,0.000,6.000, , , , 
146958.801,164.000,0.000,5.000, , , , 
147199.717,189.000,0.000,5.000, , , , 
147440.633,219.000,0.000,7.000, , , , 
147681.549,220.000,0.000,6.000, , , , 
147922.465,224.000,0.000,5.000, , , , 
148163.382,217.000,0.000,7.000, , , , 
148404.298,198.000,0.000,5.000, , , , 
148645.214,176.000,0.000,6.000, , , , 
148886.130,149.000,0.000,6.000, , , , 
149127.046,145.000,0.000,6.000, , , , 
149367.962,125.000,0.000,6.000, , , , 
149608.878,129.000,0.000,6.000, , , , 
149849.794,126.000,0.000,6.000, , , , 
150090.710,93.000,0.000,5.000, , , , 
150331.626,80.000,0.000,7.000, , , , 
