1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
,,,,,,,
Bildname,IP-Bildgröße ändern-02, , , , , , 
T = 0,Z = 0, , , , , , 
 , , , , , , , 
Nr.,Werkzeug,Position1[nm],Position2[nm],ΔP2-P1[nm],ΔCh1-T1,ΔT PMT-T1,ΔCh2-T2
 , , , , , , , 
Abstand[nm],Ch1-T1,T PMT-T1,Ch2-T2, , , , 
0.000,2.000,0.000,0.000, , , , 
240.916,1.000,0.000,1.000, , , , 
481.832,1.000,0.000,0.000, , , , 
722.748,2.000,0.000,1.000, , , , 
963.664,1.000,0.000,0.000, , , , 
1204.580,0.000,0.000,0.000, , , , 
1445.496,1.000,0.000,0.000, , , , 
1686.412,1.000,0.000,0.000, , , , 
1927.329,5.000,0.000,0.000, , , , 
2168.245,2.000,0.000,0.000, , , , 
2409.161,0.000,0.000,1.000, , , , 
2650.077,3.000,0.000,0.000, , , , 
2890.993,1.000,0.000,0.000, , , , 
3131.909,1.000,0.000,1.000, , , , 
3372.825,1.000,0.000,1.000, , , , 
3613.741,0.000,0.000,0.000, , , , 
3854.657,0.000,0.000,0.000, , , , 
4095.573,1.000,0.000,0.000, , , , 
4336.489,1.000,0.000,0.000, , , , 
4577.405,0.000,0.000,0.000, , , , 
4818.321,1.000,0.000,0.000, , , , 
5059.237,0.000,0.000,0.000, , , , 
5300.153,1.000,0.000,0.000, , , , 
5541.070,0.000,0.000,0.000, , , , 
5781.986,0.000,0.000,0.000, , , , 
6022.902,0.000,0.000,0.000, , , , 
6263.818,0.000,0.000,0.000, , , , 
6504.734,3.000,0.000,1.000, , , , 
6745.650,0.000,0.000,1.000, , , , 
6986.566,1.000,0.000,0.000, , , , 
7227.482,0.000,0.000,1.000, , , , 
7468.398,0.000,0.000,0.000, , , , 
7709.314,0.000,0.000,0.000, , , , 
7950.230,1.000,0.000,0.000, , , , 
8191.146,2.000,0.000,1.000, , , , 
8432.062,1.000,0.000,1.000, , , , 
8672.978,2.000,0.000,0.000, , , , 
8913.894,0.000,0.000,0.000, , , , 
9154.811,2.000,0.000,0.000, , , , 
9395.727,2.000,0.000,0.000, , , , 
9636.643,2.000,0.000,0.000, , , , 
9877.559,2.000,0.000,1.000, , , , 
10118.475,1.000,0.000,0.000, , , , 
10359.391,1.000,0.000,1.000, , , , 
10600.307,0.000,0.000,1.000, , , , 
10841.223,1.000,0.000,1.000, , , , 
11082.139,1.000,0.000,0.000, , , , 
11323.055,1.000,0.000,1.000, , , , 
11563.971,4.000,0.000,2.000, , , , 
11804.887,2.000,0.000,0.000, , , , 
12045.803,1.000,0.000,0.000, , , , 
12286.719,1.000,0.000,0.000, , , , 
12527.636,0.000,0.000,1.000, , , , 
12768.552,2.000,0.000,1.000, , , , 
13009.468,1.000,0.000,0.000, , , , 
13250.384,1.000,0.000,0.000, , , , 
13491.300,1.000,0.000,1.000, , , , 
13732.216,0.000,0.000,1.000, , , , 
13973.132,2.000,0.000,1.000, , , , 
14214.048,0.000,0.000,1.000, , , , 
14454.964,0.000,0.000,1.000, , , , 
14695.880,1.000,0.000,1.000, , , , 
14936.796,0.000,0.000,1.000, , , , 
15177.712,2.000,0.000,1.000, , , , 
15418.628,0.000,0.000,1.000, , , , 
15659.544,1.000,0.000,1.000, , , , 
15900.460,2.000,0.000,0.000, , , , 
16141.377,1.000,0.000,1.000, , , , 
16382.293,2.000,0.000,1.000, , , , 
16623.209,1.000,0.000,1.000, , , , 
16864.125,2.000,0.000,1.000, , , , 
17105.041,1.000,0.000,1.000, , , , 
17345.957,1.000,0.000,1.000, , , , 
17586.873,1.000,0.000,1.000, , , , 
17827.789,1.000,0.000,1.000, , , , 
18068.705,3.000,0.000,1.000, , , , 
18309.621,0.000,0.000,1.000, , , , 
18550.537,0.000,0.000,1.000, , , , 
18791.453,1.000,0.000,1.000, , , , 
19032.369,2.000,0.000,2.000, , , , 
19273.285,1.000,0.000,3.000, , , , 
19514.201,4.000,0.000,3.000, , , , 
19755.118,2.000,0.000,3.000, , , , 
19996.034,1.000,0.000,4.000, , , , 
20236.950,1.000,0.000,3.000, , , , 
20477.866,1.000,0.000,3.000, , , , 
20718.782,1.000,0.000,3.000, , , , 
20959.698,2.000,0.000,3.000, , , , 
21200.614,1.000,0.000,2.000, , , , 
21441.530,1.000,0.000,3.000, , , , 
21682.446,0.000,0.000,2.000, , , , 
21923.362,0.000,0.000,4.000, , , , 
22164.278,0.000,0.000,5.000, , , , 
22405.194,1.000,0.000,5.000, , , , 
22646.110,2.000,0.000,4.000, , , , 
22887.026,1.000,0.000,5.000, , , , 
23127.942,0.000,0.000,5.000, , , , 
23368.859,1.000,0.000,8.000, , , , 
23609.775,0.000,0.000,9.000, , , , 
23850.691,2.000,0.000,8.000, , , , 
24091.607,2.000,0.000,8.000, , , , 
24332.523,1.000,0.000,7.000, , , , 
24573.439,0.000,0.000,9.000, , , , 
24814.355,0.000,0.000,10.000, , , , 
25055.271,1.000,0.000,13.000, , , , 
25296.187,1.000,0.000,14.000, , , , 
25537.103,2.000,0.000,13.000, , , , 
25778.019,2.000,0.000,12.000, , , , 
26018.935,1.000,0.000,14.000, , , , 
26259.851,1.000,0.000,18.000, , , , 
26500.767,3.000,0.000,22.000, , , , 
26741.683,1.000,0.000,21.000, , , , 
26982.600,1.000,0.000,21.000, , , , 
27223.516,1.000,0.000,22.000, , , , 
27464.432,1.000,0.000,24.000, , , , 
27705.348,1.000,0.000,28.000, , , , 
27946.264,1.000,0.000,28.000, , , , 
28187.180,2.000,0.000,29.000, , , , 
28428.096,4.000,0.000,35.000, , , , 
28669.012,6.000,0.000,46.000, , , , 
28909.928,14.000,0.000,58.000, , , , 
29150.844,34.000,0.000,80.000, , , , 
29391.760,43.000,0.000,86.000, , , , 
29632.676,78.000,0.000,101.000, , , , 
29873.592,94.000,0.000,128.000, , , , 
30114.508,113.000,0.000,144.000, , , , 
30355.425,113.000,0.000,159.000, , , , 
30596.341,134.000,0.000,149.000, , , , 
30837.257,96.000,0.000,145.000, , , , 
31078.173,94.000,0.000,145.000, , , , 
31319.089,95.000,0.000,158.000, , , , 
31560.005,81.000,0.000,187.000, , , , 
31800.921,88.000,0.000,198.000, , , , 
32041.837,89.000,0.000,221.000, , , , 
32282.753,66.000,0.000,223.000, , , , 
32523.669,72.000,0.000,209.000, , , , 
32764.585,63.000,0.000,168.000, , , , 
33005.501,67.000,0.000,154.000, , , , 
33246.417,65.000,0.000,126.000, , , , 
33487.333,55.000,0.000,100.000, , , , 
33728.249,67.000,0.000,96.000, , , , 
33969.166,43.000,0.000,92.000, , , , 
34210.082,28.000,0.000,78.000, , , , 
34450.998,35.000,0.000,66.000, , , , 
34691.914,20.000,0.000,57.000, , , , 
34932.830,20.000,0.000,46.000, , , , 
35173.746,13.000,0.000,36.000, , , , 
35414.662,13.000,0.000,36.000, , , , 
35655.578,7.000,0.000,30.000, , , , 
35896.494,8.000,0.000,22.000, , , , 
36137.410,4.000,0.000,26.000, , , , 
36378.326,6.000,0.000,23.000, , , , 
36619.242,6.000,0.000,20.000, , , , 
36860.158,11.000,0.000,19.000, , , , 
37101.074,9.000,0.000,16.000, , , , 
37341.990,18.000,0.000,15.000, , , , 
37582.907,17.000,0.000,15.000, , , , 
37823.823,14.000,0.000,12.000, , , , 
38064.739,24.000,0.000,13.000, , , , 
38305.655,23.000,0.000,16.000, , , , 
38546.571,42.000,0.000,14.000, , , , 
38787.487,61.000,0.000,18.000, , , , 
39028.403,60.000,0.000,17.000, , , , 
39269.319,76.000,0.000,18.000, , , , 
39510.235,75.000,0.000,17.000, , , , 
39751.151,67.000,0.000,15.000, , , , 
39992.067,62.000,0.000,20.000, , , , 
40232.983,78.000,0.000,18.000, , , , 
40473.899,81.000,0.000,21.000, , , , 
40714.815,63.000,0.000,16.000, , , , 
40955.731,63.000,0.000,22.000, , , , 
41196.648,65.000,0.000,18.000, , , , 
41437.564,57.000,0.000,18.000, , , , 
41678.480,72.000,0.000,20.000, , , , 
41919.396,69.000,0.000,23.000, , , , 
42160.312,94.000,0.000,21.000, , , , 
42401.228,110.000,0.000,17.000, , , , 
42642.144,96.000,0.000,19.000, , , , 
42883.060,96.000,0.000,19.000, , , , 
43123.976,87.000,0.000,16.000, , , , 
43364.892,70.000,0.000,17.000, , , , 
43605.808,83.000,0.000,18.000, , , , 
43846.724,81.000,0.000,17.000, , , , 
44087.640,119.000,0.000,18.000, , , , 
44328.556,114.000,0.000,17.000, , , , 
44569.472,120.000,0.000,19.000, , , , 
44810.389,116.000,0.000,22.000, , , , 
45051.305,97.000,0.000,22.000, , , , 
45292.221,106.000,0.000,21.000, , , , 
45533.137,102.000,0.000,22.000, , , , 
45774.053,108.000,0.000,21.000, , , , 
46014.969,104.000,0.000,22.000, , , , 
46255.885,95.000,0.000,22.000, , , , 
46496.801,95.000,0.000,22.000, , , , 
46737.717,106.000,0.000,23.000, , , , 
46978.633,96.000,0.000,23.000, , , , 
47219.549,74.000,0.000,23.000, , , , 
47460.465,81.000,0.000,23.000, , , , 
47701.381,92.000,0.000,19.000, , , , 
47942.297,81.000,0.000,21.000, , , , 
48183.214,94.000,0.000,18.000, , , , 
48424.130,88.000,0.000,20.000, , , , 
48665.046,102.000,0.000,24.000, , , , 
48905.962,122.000,0.000,26.000, , , , 
49146.878,112.000,0.000,26.000, , , , 
49387.794,99.000,0.000,25.000, , , , 
49628.710,95.000,0.000,21.000, , , , 
49869.626,94.000,0.000,20.000, , , , 
50110.542,84.000,0.000,21.000, , , , 
50351.458,84.000,0.000,21.000, , , , 
50592.374,99.000,0.000,21.000, , , , 
50833.290,92.000,0.000,23.000, , , , 
51074.206,117.000,0.000,24.000, , , , 
51315.122,155.000,0.000,26.000, , , , 
51556.038,190.000,0.000,23.000, , , , 
51796.955,213.000,0.000,24.000, , , , 
52037.871,201.000,0.000,19.000, , , , 
52278.787,191.000,0.000,17.000, , , , 
52519.703,183.000,0.000,21.000, , , , 
52760.619,144.000,0.000,24.000, , , , 
53001.535,125.000,0.000,20.000, , , , 
53242.451,120.000,0.000,22.000, , , , 
53483.367,96.000,0.000,17.000, , , , 
53724.283,87.000,0.000,17.000, , , , 
53965.199,87.000,0.000,17.000, , , , 
54206.115,76.000,0.000,14.000, , , , 
54447.031,74.000,0.000,15.000, , , , 
54687.947,110.000,0.000,17.000, , , , 
54928.863,82.000,0.000,15.000, , , , 
55169.779,113.000,0.000,15.000, , , , 
55410.696,144.000,0.000,14.000, , , , 
55651.612,116.000,0.000,12.000, , , , 
55892.528,99.000,0.000,12.000, , , , 
56133.444,93.000,0.000,16.000, , , , 
56374.360,75.000,0.000,15.000, , , , 
56615.276,72.000,0.000,14.000, , , , 
56856.192,71.000,0.000,14.000, , , , 
57097.108,69.000,0.000,12.000, , , , 
57338.024,81.000,0.000,13.000, , , , 
57578.940,79.000,0.000,12.000, , , , 
57819.856,79.000,0.000,12.000, , , , 
58060.772,78.000,0.000,12.000, , , , 
58301.688,77.000,0.000,16.000, , , , 
58542.604,64.000,0.000,13.000, , , , 
58783.520,51.000,0.000,14.000, , , , 
59024.437,53.000,0.000,13.000, , , , 
59265.353,35.000,0.000,11.000, , , , 
59506.269,30.000,0.000,15.000, , , , 
59747.185,32.000,0.000,17.000, , , , 
59988.101,33.000,0.000,18.000, , , , 
60229.017,58.000,0.000,22.000, , , , 
60469.933,56.000,0.000,26.000, , , , 
60710.849,74.000,0.000,30.000, , , , 
60951.765,132.000,0.000,35.000, , , , 
61192.681,146.000,0.000,40.000, , , , 
61433.597,146.000,0.000,40.000, , , , 
61674.513,167.000,0.000,55.000, , , , 
61915.429,171.000,0.000,51.000, , , , 
62156.345,172.000,0.000,57.000, , , , 
62397.261,204.000,0.000,51.000, , , , 
62638.178,216.000,0.000,47.000, , , , 
62879.094,190.000,0.000,51.000, , , , 
63120.010,198.000,0.000,58.000, , , , 
63360.926,165.000,0.000,60.000, , , , 
63601.842,148.000,0.000,56.000, , , , 
63842.758,169.000,0.000,62.000, , , , 
64083.674,150.000,0.000,65.000, , , , 
64324.590,167.000,0.000,67.000, , , , 
64565.506,170.000,0.000,66.000, , , , 
64806.422,160.000,0.000,63.000, , , , 
65047.338,154.000,0.000,60.000, , , , 
65288.254,154.000,0.000,60.000, , , , 
65529.170,177.000,0.000,57.000, , , , 
65770.086,150.000,0.000,44.000, , , , 
66011.003,153.000,0.000,46.000, , , , 
66251.919,127.000,0.000,48.000, , , , 
66492.835,129.000,0.000,40.000, , , , 
66733.751,135.000,0.000,39.000, , , , 
66974.667,145.000,0.000,40.000, , , , 
67215.583,154.000,0.000,40.000, , , , 
67456.499,157.000,0.000,38.000, , , , 
67697.415,136.000,0.000,45.000, , , , 
67938.331,167.000,0.000,48.000, , , , 
68179.247,123.000,0.000,45.000, , , , 
68420.163,111.000,0.000,54.000, , , , 
68661.079,105.000,0.000,53.000, , , , 
68901.995,105.000,0.000,53.000, , , , 
69142.911,72.000,0.000,54.000, , , , 
69383.827,70.000,0.000,56.000, , , , 
69624.744,88.000,0.000,58.000, , , , 
69865.660,95.000,0.000,68.000, , , , 
70106.576,75.000,0.000,71.000, , , , 
70347.492,91.000,0.000,75.000, , , , 
70588.408,76.000,0.000,80.000, , , , 
70829.324,85.000,0.000,88.000, , , , 
71070.240,86.000,0.000,97.000, , , , 
71311.156,80.000,0.000,94.000, , , , 
71552.072,65.000,0.000,92.000, , , , 
71792.988,73.000,0.000,80.000, , , , 
72033.904,87.000,0.000,83.000, , , , 
72274.820,91.000,0.000,88.000, , , , 
72515.736,82.000,0.000,74.000, , , , 
72756.652,82.000,0.000,74.000, , , , 
72997.568,82.000,0.000,63.000, , , , 
73238.485,78.000,0.000,58.000, , , , 
73479.401,83.000,0.000,49.000, , , , 
73720.317,57.000,0.000,51.000, , , , 
73961.233,81.000,0.000,40.000, , , , 
74202.149,73.000,0.000,38.000, , , , 
74443.065,64.000,0.000,33.000, , , , 
74683.981,74.000,0.000,27.000, , , , 
74924.897,75.000,0.000,24.000, , , , 
75165.813,69.000,0.000,23.000, , , , 
75406.729,81.000,0.000,23.000, , , , 
75647.645,85.000,0.000,16.000, , , , 
75888.561,115.000,0.000,21.000, , , , 
76129.477,131.000,0.000,18.000, , , , 
76370.393,131.000,0.000,18.000, , , , 
76611.309,126.000,0.000,19.000, , , , 
76852.226,92.000,0.000,19.000, , , , 
77093.142,55.000,0.000,14.000, , , , 
77334.058,22.000,0.000,14.000, , , , 
77574.974,26.000,0.000,14.000, , , , 
77815.890,30.000,0.000,13.000, , , , 
78056.806,24.000,0.000,15.000, , , , 
78297.722,25.000,0.000,16.000, , , , 
78538.638,36.000,0.000,22.000, , , , 
78779.554,57.000,0.000,19.000, , , , 
79020.470,71.000,0.000,22.000, , , , 
79261.386,91.000,0.000,21.000, , , , 
