1::1,2::2,3::3,4::4,5::5,6::6,7::7,8::8
79502.302,137.000,0.000,27.000, , , , 
79743.218,106.000,0.000,25.000, , , , 
79984.134,87.000,0.000,24.000, , , , 
80225.050,100.000,0.000,26.000, , , , 
80465.967,133.000,0.000,26.000, , , , 
80706.883,136.000,0.000,26.000, , , , 
80947.799,165.000,0.000,24.000, , , , 
81188.715,157.000,0.000,20.000, , , , 
81429.631,137.000,0.000,23.000, , , , 
81670.547,123.000,0.000,20.000, , , , 
81911.463,106.000,0.000,21.000, , , , 
82152.379,112.000,0.000,20.000, , , , 
82393.295,116.000,0.000,18.000, , , , 
82634.211,99.000,0.000,13.000, , , , 
82875.127,85.000,0.000,16.000, , , , 
83116.043,84.000,0.000,13.000, , , , 
83356.959,38.000,0.000,12.000, , , , 
83597.875,32.000,0.000,15.000, , , , 
83838.792,35.000,0.000,14.000, , , , 
84079.708,32.000,0.000,15.000, , , , 
84320.624,44.000,0.000,15.000, , , , 
84561.540,86.000,0.000,20.000, , , , 
84802.456,134.000,0.000,21.000, , , , 
85043.372,129.000,0.000,24.000, , , , 
85284.288,121.000,0.000,26.000, , , , 
85525.204,115.000,0.000,32.000, , , , 
85766.120,110.000,0.000,32.000, , , , 
86007.036,107.000,0.000,40.000, , , , 
86247.952,122.000,0.000,48.000, , , , 
86488.868,122.000,0.000,48.000, , , , 
86729.784,119.000,0.000,51.000, , , , 
86970.700,141.000,0.000,51.000, , , , 
87211.616,136.000,0.000,54.000, , , , 
87452.533,139.000,0.000,53.000, , , , 
87693.449,163.000,0.000,63.000, , , , 
87934.365,155.000,0.000,63.000, , , , 
88175.281,207.000,0.000,58.000, , , , 
88416.197,188.000,0.000,54.000, , , , 
88657.113,173.000,0.000,54.000, , , , 
88898.029,137.000,0.000,63.000, , , , 
89138.945,128.000,0.000,60.000, , , , 
89379.861,73.000,0.000,54.000, , , , 
89620.777,67.000,0.000,53.000, , , , 
89861.693,57.000,0.000,50.000, , , , 
90102.609,62.000,0.000,46.000, , , , 
90343.525,100.000,0.000,44.000, , , , 
90584.441,132.000,0.000,43.000, , , , 
90825.357,135.000,0.000,39.000, , , , 
91066.274,133.000,0.000,33.000, , , , 
91307.190,148.000,0.000,38.000, , , , 
91548.106,173.000,0.000,30.000, , , , 
91789.022,143.000,0.000,34.000, , , , 
92029.938,111.000,0.000,31.000, , , , 
92270.854,111.000,0.000,31.000, , , , 
92511.770,137.000,0.000,28.000, , , , 
92752.686,135.000,0.000,30.000, , , , 
92993.602,183.000,0.000,23.000, , , , 
93234.518,187.000,0.000,27.000, , , , 
93475.434,185.000,0.000,28.000, , , , 
93716.350,159.000,0.000,24.000, , , , 
93957.266,169.000,0.000,21.000, , , , 
94198.182,155.000,0.000,22.000, , , , 
94439.098,135.000,0.000,20.000, , , , 
94680.015,130.000,0.000,22.000, , , , 
94920.931,95.000,0.000,23.000, , , , 
95161.847,101.000,0.000,19.000, , , , 
95402.763,101.000,0.000,19.000, , , , 
95643.679,113.000,0.000,17.000, , , , 
95884.595,125.000,0.000,22.000, , , , 
96125.511,142.000,0.000,20.000, , , , 
96366.427,122.000,0.000,16.000, , , , 
96607.343,121.000,0.000,14.000, , , , 
96848.259,141.000,0.000,17.000, , , , 
97089.175,139.000,0.000,13.000, , , , 
97330.091,117.000,0.000,12.000, , , , 
97571.007,111.000,0.000,13.000, , , , 
97811.923,108.000,0.000,12.000, , , , 
98052.839,108.000,0.000,13.000, , , , 
98293.756,108.000,0.000,13.000, , , , 
98534.672,128.000,0.000,7.000, , , , 
98775.588,134.000,0.000,8.000, , , , 
99016.504,184.000,0.000,8.000, , , , 
99257.420,187.000,0.000,8.000, , , , 
99498.336,195.000,0.000,9.000, , , , 
99739.252,191.000,0.000,7.000, , , , 
99980.168,164.000,0.000,7.000, , , , 
100221.084,141.000,0.000,7.000, , , , 
100462.000,110.000,0.000,6.000, , , , 
100702.916,68.000,0.000,7.000, , , , 
100943.832,68.000,0.000,6.000, , , , 
101184.748,54.000,0.000,5.000, , , , 
101425.664,68.000,0.000,5.000, , , , 
101666.581,49.000,0.000,3.000, , , , 
101907.497,75.000,0.000,3.000, , , , 
102148.413,63.000,0.000,4.000, , , , 
102389.329,59.000,0.000,2.000, , , , 
102630.245,50.000,0.000,5.000, , , , 
102871.161,47.000,0.000,3.000, , , , 
103112.077,61.000,0.000,3.000, , , , 
103352.993,131.000,0.000,4.000, , , , 
103593.909,134.000,0.000,4.000, , , , 
103834.825,133.000,0.000,5.000, , , , 
104075.741,133.000,0.000,5.000, , , , 
104316.657,136.000,0.000,4.000, , , , 
104557.573,142.000,0.000,3.000, , , , 
104798.489,121.000,0.000,4.000, , , , 
105039.405,112.000,0.000,3.000, , , , 
105280.322,92.000,0.000,2.000, , , , 
105521.238,101.000,0.000,4.000, , , , 
105762.154,118.000,0.000,6.000, , , , 
106003.070,133.000,0.000,4.000, , , , 
106243.986,143.000,0.000,4.000, , , , 
106484.902,125.000,0.000,5.000, , , , 
106725.818,116.000,0.000,6.000, , , , 
106966.734,93.000,0.000,6.000, , , , 
107207.650,90.000,0.000,5.000, , , , 
107448.566,92.000,0.000,5.000, , , , 
107689.482,120.000,0.000,5.000, , , , 
107930.398,130.000,0.000,4.000, , , , 
108171.314,158.000,0.000,5.000, , , , 
108412.230,150.000,0.000,5.000, , , , 
108653.146,138.000,0.000,4.000, , , , 
108894.063,118.000,0.000,4.000, , , , 
109134.979,101.000,0.000,4.000, , , , 
109375.895,99.000,0.000,4.000, , , , 
109616.811,84.000,0.000,3.000, , , , 
109857.727,84.000,0.000,3.000, , , , 
110098.643,63.000,0.000,5.000, , , , 
110339.559,51.000,0.000,2.000, , , , 
110580.475,44.000,0.000,2.000, , , , 
110821.391,22.000,0.000,7.000, , , , 
111062.307,23.000,0.000,4.000, , , , 
111303.223,15.000,0.000,3.000, , , , 
111544.139,13.000,0.000,4.000, , , , 
111785.055,23.000,0.000,4.000, , , , 
112025.971,22.000,0.000,5.000, , , , 
112266.887,29.000,0.000,5.000, , , , 
112507.804,36.000,0.000,6.000, , , , 
112748.720,38.000,0.000,6.000, , , , 
112989.636,37.000,0.000,6.000, , , , 
113230.552,45.000,0.000,5.000, , , , 
113471.468,40.000,0.000,4.000, , , , 
113712.384,54.000,0.000,4.000, , , , 
113953.300,51.000,0.000,5.000, , , , 
114194.216,65.000,0.000,4.000, , , , 
114435.132,76.000,0.000,3.000, , , , 
114676.048,71.000,0.000,4.000, , , , 
114916.964,78.000,0.000,4.000, , , , 
115157.880,85.000,0.000,4.000, , , , 
115398.796,72.000,0.000,3.000, , , , 
115639.712,47.000,0.000,3.000, , , , 
115880.628,47.000,0.000,3.000, , , , 
116121.545,54.000,0.000,3.000, , , , 
116362.461,57.000,0.000,3.000, , , , 
116603.377,77.000,0.000,1.000, , , , 
116844.293,95.000,0.000,1.000, , , , 
117085.209,151.000,0.000,3.000, , , , 
117326.125,129.000,0.000,4.000, , , , 
117567.041,130.000,0.000,4.000, , , , 
117807.957,140.000,0.000,4.000, , , , 
118048.873,127.000,0.000,3.000, , , , 
118289.789,105.000,0.000,3.000, , , , 
118530.705,103.000,0.000,5.000, , , , 
118771.621,84.000,0.000,3.000, , , , 
119012.537,98.000,0.000,3.000, , , , 
119253.453,101.000,0.000,2.000, , , , 
119494.370,81.000,0.000,4.000, , , , 
119735.286,62.000,0.000,4.000, , , , 
119976.202,44.000,0.000,3.000, , , , 
120217.118,34.000,0.000,2.000, , , , 
120458.034,28.000,0.000,3.000, , , , 
120698.950,18.000,0.000,3.000, , , , 
120939.866,8.000,0.000,1.000, , , , 
121180.782,5.000,0.000,1.000, , , , 
121421.698,5.000,0.000,2.000, , , , 
121662.614,5.000,0.000,2.000, , , , 
121903.530,8.000,0.000,1.000, , , , 
122144.446,4.000,0.000,2.000, , , , 
122385.362,5.000,0.000,2.000, , , , 
122626.278,1.000,0.000,2.000, , , , 
122867.194,1.000,0.000,2.000, , , , 
123108.111,3.000,0.000,1.000, , , , 
123349.027,5.000,0.000,2.000, , , , 
123589.943,1.000,0.000,1.000, , , , 
123830.859,2.000,0.000,1.000, , , , 
124071.775,2.000,0.000,2.000, , , , 
124312.691,4.000,0.000,2.000, , , , 
124553.607,3.000,0.000,3.000, , , , 
124794.523,3.000,0.000,3.000, , , , 
125035.439,5.000,0.000,3.000, , , , 
125276.355,6.000,0.000,2.000, , , , 
125517.271,9.000,0.000,4.000, , , , 
125758.187,9.000,0.000,3.000, , , , 
125999.103,2.000,0.000,2.000, , , , 
126240.019,7.000,0.000,2.000, , , , 
126480.935,13.000,0.000,4.000, , , , 
126721.852,21.000,0.000,3.000, , , , 
126962.768,24.000,0.000,4.000, , , , 
127203.684,25.000,0.000,3.000, , , , 
127444.600,25.000,0.000,3.000, , , , 
127685.516,29.000,0.000,7.000, , , , 
127926.432,31.000,0.000,7.000, , , , 
128167.348,62.000,0.000,8.000, , , , 
128408.264,80.000,0.000,10.000, , , , 
128649.180,101.000,0.000,14.000, , , , 
128890.096,93.000,0.000,15.000, , , , 
129131.012,116.000,0.000,17.000, , , , 
129371.928,138.000,0.000,21.000, , , , 
129612.844,155.000,0.000,21.000, , , , 
129853.760,162.000,0.000,20.000, , , , 
130094.676,178.000,0.000,20.000, , , , 
130335.593,192.000,0.000,21.000, , , , 
130576.509,202.000,0.000,25.000, , , , 
130817.425,197.000,0.000,25.000, , , , 
131058.341,170.000,0.000,27.000, , , , 
131299.257,160.000,0.000,27.000, , , , 
131540.173,116.000,0.000,15.000, , , , 
131781.089,105.000,0.000,19.000, , , , 
132022.005,107.000,0.000,14.000, , , , 
132262.921,99.000,0.000,14.000, , , , 
132503.837,68.000,0.000,11.000, , , , 
132744.753,52.000,0.000,9.000, , , , 
132985.669,51.000,0.000,7.000, , , , 
133226.585,39.000,0.000,5.000, , , , 
133467.501,39.000,0.000,5.000, , , , 
133708.417,50.000,0.000,3.000, , , , 
133949.334,47.000,0.000,3.000, , , , 
134190.250,49.000,0.000,5.000, , , , 
134431.166,59.000,0.000,4.000, , , , 
134672.082,51.000,0.000,3.000, , , , 
134912.998,83.000,0.000,4.000, , , , 
135153.914,86.000,0.000,5.000, , , , 
135394.830,87.000,0.000,4.000, , , , 
135635.746,114.000,0.000,3.000, , , , 
135876.662,140.000,0.000,4.000, , , , 
136117.578,164.000,0.000,3.000, , , , 
136358.494,182.000,0.000,3.000, , , , 
136599.410,212.000,0.000,3.000, , , , 
136840.326,204.000,0.000,3.000, , , , 
137081.242,180.000,0.000,5.000, , , , 
137322.159,138.000,0.000,4.000, , , , 
137563.075,123.000,0.000,4.000, , , , 
137803.991,116.000,0.000,3.000, , , , 
138044.907,115.000,0.000,5.000, , , , 
138285.823,122.000,0.000,5.000, , , , 
138526.739,100.000,0.000,3.000, , , , 
138767.655,113.000,0.000,3.000, , , , 
139008.571,145.000,0.000,5.000, , , , 
139249.487,145.000,0.000,5.000, , , , 
139490.403,152.000,0.000,5.000, , , , 
139731.319,121.000,0.000,3.000, , , , 
139972.235,110.000,0.000,2.000, , , , 
140213.151,84.000,0.000,3.000, , , , 
140454.067,72.000,0.000,1.000, , , , 
140694.983,67.000,0.000,2.000, , , , 
140935.900,84.000,0.000,3.000, , , , 
141176.816,93.000,0.000,4.000, , , , 
141417.732,105.000,0.000,4.000, , , , 
141658.648,91.000,0.000,3.000, , , , 
141899.564,107.000,0.000,5.000, , , , 
142140.480,104.000,0.000,2.000, , , , 
142381.396,84.000,0.000,2.000, , , , 
142622.312,98.000,0.000,4.000, , , , 
142863.228,95.000,0.000,2.000, , , , 
143104.144,115.000,0.000,3.000, , , , 
143345.060,121.000,0.000,4.000, , , , 
143585.976,130.000,0.000,4.000, , , , 
143826.892,87.000,0.000,4.000, , , , 
144067.808,82.000,0.000,5.000, , , , 
144308.724,62.000,0.000,3.000, , , , 
144549.641,52.000,0.000,3.000, , , , 
144790.557,43.000,0.000,3.000, , , , 
145031.473,32.000,0.000,5.000, , , , 
145272.389,32.000,0.000,2.000, , , , 
145513.305,56.000,0.000,3.000, , , , 
145754.221,59.000,0.000,3.000, , , , 
145995.137,61.000,0.000,4.000, , , , 
146236.053,59.000,0.000,4.000, , , , 
146476.969,58.000,0.000,2.000, , , , 
146717.885,38.000,0.000,3.000, , , , 
146958.801,38.000,0.000,2.000, , , , 
147199.717,42.000,0.000,2.000, , , , 
147440.633,42.000,0.000,1.000, , , , 
147681.549,56.000,0.000,2.000, , , , 
147922.465,56.000,0.000,2.000, , , , 
148163.382,28.000,0.000,3.000, , , , 
148404.298,31.000,0.000,4.000, , , , 
148645.214,26.000,0.000,2.000, , , , 
148886.130,18.000,0.000,2.000, , , , 
149127.046,28.000,0.000,3.000, , , , 
149367.962,19.000,0.000,4.000, , , , 
149608.878,35.000,0.000,3.000, , , , 
149849.794,31.000,0.000,2.000, , , , 
150090.710,53.000,0.000,3.000, , , , 
150331.626,76.000,0.000,3.000, , , , 
