TrackNumber,TimePoint,Position,AreaMorphologyCh01,CVBgCorrectedCh01,CVImgDivByBgMinus1Ch01,CVImgMinusBgCh01,CVNoBgCorrectedCh01,MeanBgCorrectedCh01,MeanImgDivByBgMinus1Ch01,MeanImgMinusBgCh01,MeanNoBgCorrectedCh01,PerimeterMorphologyCh01,StdDevBgCorrectedCh01,StdDevImgDivByBgMinus1Ch01,StdDevImgMinusBgCh01,StdDevNoBgCorrectedCh01,SumBgCorrectedCh01,SumImgDivByBgMinus1Ch01,SumImgMinusBgCh01,SumNoBgCorrectedCh01,active,inspected
1,40,1,2239.5,nan,nan,nan,26.8783,nan,nan,nan,0.382728,225.924,nan,nan,nan,0.102871,nan,nan,nan,895.584,1,0
1,41,1,2162,nan,nan,nan,24.7173,nan,nan,nan,0.404147,239.137,nan,nan,nan,0.0998942,nan,nan,nan,915.796,1,0
1,42,1,1194,nan,nan,nan,20.6064,nan,nan,nan,0.469434,129.882,nan,nan,nan,0.0967336,nan,nan,nan,586.792,1,0
1,43,1,2895,nan,nan,nan,23.294,nan,nan,nan,0.370809,263.279,nan,nan,nan,0.0863762,nan,nan,nan,1115.76,1,0
1,44,1,168.5,nan,nan,nan,8.5168,nan,nan,nan,0.341334,73.4975,nan,nan,nan,0.0290707,nan,nan,nan,67.9255,1,0
2,45,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,46,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,47,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,48,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,49,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
2,50,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
2,51,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,52,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,53,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,54,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,55,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,56,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,57,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,58,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,59,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,60,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,61,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,62,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,63,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,64,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,65,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,66,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,67,1,1612.5,nan,nan,nan,34.9498,nan,nan,nan,0.167808,288.777,nan,nan,nan,0.0586485,nan,nan,nan,290.643,1,1
2,68,1,1070.5,nan,nan,nan,34.1276,nan,nan,nan,0.172727,125.983,nan,nan,nan,0.0589475,nan,nan,nan,194.49,1,1
2,69,1,952,nan,nan,nan,32.0434,nan,nan,nan,0.181753,121.74,nan,nan,nan,0.0582398,nan,nan,nan,182.843,1,1
2,70,1,1784,nan,nan,nan,28.3122,nan,nan,nan,0.193773,250.794,nan,nan,nan,0.0548613,nan,nan,nan,366.812,1,1
2,71,1,1650,nan,nan,nan,24.1716,nan,nan,nan,0.204527,247.764,nan,nan,nan,0.0494374,nan,nan,nan,358.945,1,1
2,72,1,913,nan,nan,nan,24.1985,nan,nan,nan,0.204392,126.225,nan,nan,nan,0.0494597,nan,nan,nan,197.851,1,1
2,73,1,1109,nan,nan,nan,25.5616,nan,nan,nan,0.2013,129.74,nan,nan,nan,0.0514556,nan,nan,nan,234.918,1,1
2,74,1,1153,nan,nan,nan,19.7589,nan,nan,nan,0.214065,132.569,nan,nan,nan,0.0422969,nan,nan,nan,259.447,1,1
2,75,1,1032.5,nan,nan,nan,17.8621,nan,nan,nan,0.224199,129.983,nan,nan,nan,0.0400466,nan,nan,nan,244.376,1,1
2,76,1,1088,nan,nan,nan,18.5507,nan,nan,nan,0.23342,136.569,nan,nan,nan,0.043301,nan,nan,nan,268.2,1,1
2,77,1,820,nan,nan,nan,17.9199,nan,nan,nan,0.251793,127.539,nan,nan,nan,0.0451209,nan,nan,nan,220.067,1,0
2,78,1,834.5,nan,nan,nan,18.5357,nan,nan,nan,0.254889,126.468,nan,nan,nan,0.0472454,nan,nan,nan,226.596,1,0
2,79,1,983,nan,nan,nan,19.1584,nan,nan,nan,0.258435,134.853,nan,nan,nan,0.0495119,nan,nan,nan,268.514,1,0
2,80,1,1043.5,nan,nan,nan,20.1445,nan,nan,nan,0.264465,134.953,nan,nan,nan,0.0532752,nan,nan,nan,291.176,1,0
2,81,1,914.5,nan,nan,nan,20.6281,nan,nan,nan,0.272162,137.296,nan,nan,nan,0.0561419,nan,nan,nan,265.086,1,1
2,82,1,835.5,nan,nan,nan,20.7094,nan,nan,nan,0.282111,132.125,nan,nan,nan,0.0584235,nan,nan,nan,251.643,1,1
2,83,1,1217,nan,nan,nan,22.3363,nan,nan,nan,0.270244,155.054,nan,nan,nan,0.0603624,nan,nan,nan,347.533,1,1
2,84,1,1116,nan,nan,nan,20.5988,nan,nan,nan,0.285883,150.368,nan,nan,nan,0.0588885,nan,nan,nan,337.627,1,1
2,85,1,1142.5,nan,nan,nan,20.2063,nan,nan,nan,0.291189,150.125,nan,nan,nan,0.0588385,nan,nan,nan,351.757,1,1
2,86,1,983,nan,nan,nan,18.0877,nan,nan,nan,0.311109,140.368,nan,nan,nan,0.0562725,nan,nan,nan,324.486,1,1
2,87,1,958.5,nan,nan,nan,17.2561,nan,nan,nan,0.317829,132.125,nan,nan,nan,0.0548449,nan,nan,nan,322.596,1,1
2,88,1,1081,nan,nan,nan,16.6871,nan,nan,nan,0.324655,136.225,nan,nan,nan,0.0541755,nan,nan,nan,370.431,1,1
2,89,1,847.5,nan,nan,nan,12.2038,nan,nan,nan,0.3512,131.924,nan,nan,nan,0.0428597,nan,nan,nan,316.431,1,0
2,90,1,1402,nan,nan,nan,23.2355,nan,nan,nan,0.319099,156.024,nan,nan,nan,0.0741443,nan,nan,nan,468.757,1,0
2,91,1,1453,nan,nan,nan,22.7929,nan,nan,nan,0.32392,158.853,nan,nan,nan,0.0738307,nan,nan,nan,492.682,1,0
2,92,1,1223,nan,nan,nan,21.6749,nan,nan,nan,0.3558,143.196,nan,nan,nan,0.0771194,nan,nan,nan,456.847,1,0
2,93,1,1379,nan,nan,nan,24.2723,nan,nan,nan,0.352273,151.681,nan,nan,nan,0.0855047,nan,nan,nan,508.329,1,0
2,94,1,1066,nan,nan,nan,17.9176,nan,nan,nan,0.385152,131.054,nan,nan,nan,0.0690099,nan,nan,nan,432.525,1,0
2,95,1,1219,nan,nan,nan,18.5131,nan,nan,nan,0.378115,141.882,nan,nan,nan,0.0700006,nan,nan,nan,484.365,1,0
2,96,1,1246,nan,nan,nan,16.0511,nan,nan,nan,0.346474,141.882,nan,nan,nan,0.0556128,nan,nan,nan,453.188,1,0
2,97,1,1954.5,nan,nan,nan,20.7001,nan,nan,nan,0.286014,180.61,nan,nan,nan,0.0592052,nan,nan,nan,581.753,1,1
2,98,1,4473.5,nan,nan,nan,31.6833,nan,nan,nan,0.285145,342.291,nan,nan,nan,0.0903434,nan,nan,nan,1317.65,1,1
3,45,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,46,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,47,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,48,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,49,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,50,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,51,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,52,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,53,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,54,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,55,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,56,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,57,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,58,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,59,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,60,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,61,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,62,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,63,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,64,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,65,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,66,1,836,nan,nan,nan,36.0063,nan,nan,nan,0.158934,120.083,nan,nan,nan,0.0572261,nan,nan,nan,141.451,1,1
3,67,1,1198.5,nan,nan,nan,35.6064,nan,nan,nan,0.163025,137.154,nan,nan,nan,0.0580474,nan,nan,nan,205.412,1,1
3,68,1,1035,nan,nan,nan,34.6607,nan,nan,nan,0.169481,130.569,nan,nan,nan,0.0587435,nan,nan,nan,185.243,1,1
3,69,1,1130,nan,nan,nan,31.8376,nan,nan,nan,0.182238,136.225,nan,nan,nan,0.0580202,nan,nan,nan,216.863,1,1
3,70,1,698.5,nan,nan,nan,24.787,nan,nan,nan,0.203013,123.012,nan,nan,nan,0.0503208,nan,nan,nan,153.275,1,1
3,71,1,755,nan,nan,nan,19.5998,nan,nan,nan,0.213826,144.711,nan,nan,nan,0.0419095,nan,nan,nan,174.91,1,1
3,72,1,734.5,nan,nan,nan,15.6202,nan,nan,nan,0.227357,129.64,nan,nan,nan,0.0355137,nan,nan,nan,179.839,1,1
3,73,1,663,nan,nan,nan,14.1586,nan,nan,nan,0.236138,118.912,nan,nan,nan,0.0334337,nan,nan,nan,169.075,1,1
3,74,1,755,nan,nan,nan,18.4709,nan,nan,nan,0.250787,133.539,nan,nan,nan,0.0463226,nan,nan,nan,203.639,1,1
3,75,1,832.5,nan,nan,nan,19.3581,nan,nan,nan,0.258899,128.811,nan,nan,nan,0.0501179,nan,nan,nan,230.161,1,1
3,76,1,818,nan,nan,nan,20.4899,nan,nan,nan,0.270257,123.598,nan,nan,nan,0.0553753,nan,nan,nan,236.475,1,1
3,77,1,846,nan,nan,nan,20.6757,nan,nan,nan,0.281031,129.255,nan,nan,nan,0.0581052,nan,nan,nan,254.333,1,1
3,78,1,972,nan,nan,nan,20.5708,nan,nan,nan,0.286875,133.397,nan,nan,nan,0.0590125,nan,nan,nan,295.769,1,1
3,79,1,1037,nan,nan,nan,19.856,nan,nan,nan,0.296637,135.882,nan,nan,nan,0.0589003,nan,nan,nan,325.114,1,0
3,80,1,909.5,nan,nan,nan,17.8795,nan,nan,nan,0.31186,125.154,nan,nan,nan,0.0557589,nan,nan,nan,300.945,1,1
3,81,1,840.5,nan,nan,nan,15.9635,nan,nan,nan,0.331254,121.154,nan,nan,nan,0.0528796,nan,nan,nan,296.141,1,1
3,82,1,966.5,nan,nan,nan,19.3578,nan,nan,nan,0.339732,134.811,nan,nan,nan,0.0657647,nan,nan,nan,348.565,1,1
3,83,1,739,nan,nan,nan,15.1318,nan,nan,nan,0.366421,117.74,nan,nan,nan,0.0554461,nan,nan,nan,289.839,1,1
3,84,1,618,nan,nan,nan,14.7186,nan,nan,nan,0.39463,108.912,nan,nan,nan,0.0580839,nan,nan,nan,262.824,1,1
3,85,1,772,nan,nan,nan,14.9539,nan,nan,nan,0.389519,116.426,nan,nan,nan,0.0582482,nan,nan,nan,321.353,1,1
3,86,1,1056.5,nan,nan,nan,17.5723,nan,nan,nan,0.383881,135.296,nan,nan,nan,0.0674567,nan,nan,nan,428.027,1,0
3,87,1,987,nan,nan,nan,16.6484,nan,nan,nan,0.413213,129.74,nan,nan,nan,0.0687935,nan,nan,nan,431.808,1,0
3,88,1,989,nan,nan,nan,15.9963,nan,nan,nan,0.417945,129.74,nan,nan,nan,0.0668555,nan,nan,nan,437.588,1,0
3,89,1,1015,nan,nan,nan,16.9246,nan,nan,nan,0.436861,132.569,nan,nan,nan,0.0739368,nan,nan,nan,469.188,1,0
3,90,1,1106,nan,nan,nan,18.6877,nan,nan,nan,0.442049,136.912,nan,nan,nan,0.0826087,nan,nan,nan,516.314,1,0
3,91,1,1168,nan,nan,nan,19.349,nan,nan,nan,0.442238,139.397,nan,nan,nan,0.0855687,nan,nan,nan,543.953,1,0
3,92,1,1004,nan,nan,nan,18.0477,nan,nan,nan,0.473586,126.083,nan,nan,nan,0.0854715,nan,nan,nan,502.475,1,1
3,93,1,1243,nan,nan,nan,19.7822,nan,nan,nan,0.457206,142.569,nan,nan,nan,0.0904454,nan,nan,nan,597.569,1,0
3,94,1,1275.5,nan,nan,nan,19.1291,nan,nan,nan,0.466983,140.811,nan,nan,nan,0.0893297,nan,nan,nan,624.824,1,0
3,95,1,915.5,nan,nan,nan,14.2206,nan,nan,nan,0.511081,122.326,nan,nan,nan,0.0726788,nan,nan,nan,495.749,1,1
3,96,1,1333,nan,nan,nan,19.9321,nan,nan,nan,0.477093,143.539,nan,nan,nan,0.0950946,nan,nan,nan,665.545,1,0
3,97,1,1383.5,nan,nan,nan,20.0751,nan,nan,nan,0.472256,144.953,nan,nan,nan,0.094806,nan,nan,nan,682.882,1,0
3,98,1,3339,nan,nan,nan,20.2746,nan,nan,nan,0.32273,229.764,nan,nan,nan,0.0654323,nan,nan,nan,1108.58,1,0
3,99,1,2789.5,nan,nan,nan,16.0385,nan,nan,nan,0.220671,216.149,nan,nan,nan,0.0353925,nan,nan,nan,634.651,1,0
4,99,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,100,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,101,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,102,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,103,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,104,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,105,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,106,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,107,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,108,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,109,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,110,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,111,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,112,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,113,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,114,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,115,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,116,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,117,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,118,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,119,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,120,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,121,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,122,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
4,123,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,99,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,100,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,101,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,102,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,103,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,104,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,105,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,106,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,107,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,108,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,109,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,110,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,111,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,112,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,113,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,114,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,115,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,116,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,117,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,100,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
