TrackNumber,TimePoint,Position,AreaMorphologyCh01,CVBgCorrectedCh01,CVImgDivByBgMinus1Ch01,CVImgMinusBgCh01,CVNoBgCorrectedCh01,MeanBgCorrectedCh01,MeanImgDivByBgMinus1Ch01,MeanImgMinusBgCh01,MeanNoBgCorrectedCh01,PerimeterMorphologyCh01,StdDevBgCorrectedCh01,StdDevImgDivByBgMinus1Ch01,StdDevImgMinusBgCh01,StdDevNoBgCorrectedCh01,SumBgCorrectedCh01,SumImgDivByBgMinus1Ch01,SumImgMinusBgCh01,SumNoBgCorrectedCh01,active,inspected
2,44,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,45,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,46,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,47,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,48,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,49,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,50,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,51,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,52,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,53,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,54,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,55,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,56,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,57,1,2396.5,nan,nan,nan,35.9263,nan,nan,nan,0.145739,674.33,nan,nan,nan,0.0523585,nan,nan,nan,387.227,1,0
2,58,1,1451.5,nan,nan,nan,36.2072,nan,nan,nan,0.149661,315.203,nan,nan,nan,0.054188,nan,nan,nan,236.165,1,0
2,59,1,2336.5,nan,nan,nan,36.2628,nan,nan,nan,0.152734,317.831,nan,nan,nan,0.0553857,nan,nan,nan,375.878,1,0
2,60,1,4146,nan,nan,nan,36.1484,nan,nan,nan,0.156745,511.553,nan,nan,nan,0.0566607,nan,nan,nan,681.996,1,0
2,61,1,4049,nan,nan,nan,35.5729,nan,nan,nan,0.163307,438.156,nan,nan,nan,0.0580929,nan,nan,nan,690.133,1,0
2,62,1,3879.5,nan,nan,nan,34.5511,nan,nan,nan,0.170103,455.571,nan,nan,nan,0.0587727,nan,nan,nan,691.471,1,0
2,63,1,4207.5,nan,nan,nan,33.4448,nan,nan,nan,0.175639,427.227,nan,nan,nan,0.0587423,nan,nan,nan,768.949,1,0
2,64,1,2723.5,nan,nan,nan,31.6853,nan,nan,nan,0.182805,276.635,nan,nan,nan,0.0579225,nan,nan,nan,518.984,1,0
2,65,1,4617.5,nan,nan,nan,30.1475,nan,nan,nan,0.18814,523.855,nan,nan,nan,0.0567196,nan,nan,nan,909.282,1,0
2,66,1,4767,nan,nan,nan,27.6848,nan,nan,nan,0.195554,516.24,nan,nan,nan,0.0541387,nan,nan,nan,973.075,1,0
2,67,1,2781.5,nan,nan,nan,23.79,nan,nan,nan,0.206177,277.605,nan,nan,nan,0.0490496,nan,nan,nan,596.882,1,0
2,68,1,5469,nan,nan,nan,24.2751,nan,nan,nan,0.207383,511.612,nan,nan,nan,0.0503426,nan,nan,nan,1177.73,1,0
2,69,1,5525,nan,nan,nan,23.088,nan,nan,nan,0.214771,521.612,nan,nan,nan,0.0495862,nan,nan,nan,1232.78,1,0
2,70,1,5549,nan,nan,nan,22.3309,nan,nan,nan,0.222992,533.612,nan,nan,nan,0.0497961,nan,nan,nan,1286.67,1,0
2,71,1,5391.5,nan,nan,nan,21.2124,nan,nan,nan,0.232968,514.056,nan,nan,nan,0.0494179,nan,nan,nan,1305.78,1,0
2,72,1,1225.5,nan,nan,nan,20.688,nan,nan,nan,0.269005,150.752,nan,nan,nan,0.0556517,nan,nan,nan,346.478,1,0
2,73,1,2620.5,nan,nan,nan,20.186,nan,nan,nan,0.26144,261.38,nan,nan,nan,0.0527743,nan,nan,nan,715.039,1,0
2,74,1,2764.5,nan,nan,nan,20.7627,nan,nan,nan,0.270235,282.492,nan,nan,nan,0.056108,nan,nan,nan,779.627,1,0
2,75,1,1394.5,nan,nan,nan,20.0844,nan,nan,nan,0.293903,150.953,nan,nan,nan,0.0590287,nan,nan,nan,429.098,1,0
2,76,1,2941,nan,nan,nan,20.7799,nan,nan,nan,0.288433,305.706,nan,nan,nan,0.0599362,nan,nan,nan,885.49,1,0
2,77,1,2997,nan,nan,nan,21.329,nan,nan,nan,0.298519,314.049,nan,nan,nan,0.0636712,nan,nan,nan,934.663,1,0
2,78,1,1538,nan,nan,nan,21.3916,nan,nan,nan,0.318692,158.024,nan,nan,nan,0.0681733,nan,nan,nan,511.82,1,0
2,79,1,4306.5,nan,nan,nan,22.2621,nan,nan,nan,0.30235,413.144,nan,nan,nan,0.0673095,nan,nan,nan,1353.62,1,0
2,80,1,4468,nan,nan,nan,22.759,nan,nan,nan,0.307148,405.245,nan,nan,nan,0.0699037,nan,nan,nan,1423.94,1,0
2,81,1,1510,nan,nan,nan,22.7591,nan,nan,nan,0.350661,155.196,nan,nan,nan,0.0798071,nan,nan,nan,552.992,1,0
2,82,1,1058,nan,nan,nan,15.2623,nan,nan,nan,0.403099,133.882,nan,nan,nan,0.0615221,nan,nan,nan,449.859,1,0
2,83,1,1247.5,nan,nan,nan,19.0841,nan,nan,nan,0.394517,145.296,nan,nan,nan,0.0752902,nan,nan,nan,517.212,1,1
2,84,1,1022.5,nan,nan,nan,16.1165,nan,nan,nan,0.428739,135.296,nan,nan,nan,0.0690977,nan,nan,nan,463.467,1,1
2,85,1,835,nan,nan,nan,15.1514,nan,nan,nan,0.458612,127.397,nan,nan,nan,0.0694863,nan,nan,nan,408.624,1,1
2,86,1,801,nan,nan,nan,15.2784,nan,nan,nan,0.475376,113.74,nan,nan,nan,0.0726296,nan,nan,nan,404.545,1,1
2,87,1,884.5,nan,nan,nan,15.3845,nan,nan,nan,0.469306,118.811,nan,nan,nan,0.0722005,nan,nan,nan,439.271,1,1
2,88,1,1439,nan,nan,nan,23.6126,nan,nan,nan,0.420532,148.024,nan,nan,nan,0.0992987,nan,nan,nan,631.639,1,0
2,89,1,1301,nan,nan,nan,22.9106,nan,nan,nan,0.442982,140.368,nan,nan,nan,0.10149,nan,nan,nan,602.898,1,0
2,90,1,1971.5,nan,nan,nan,18.7154,nan,nan,nan,0.304658,189.38,nan,nan,nan,0.0570181,nan,nan,nan,624.549,1,0
2,91,1,9302,nan,nan,nan,20.9977,nan,nan,nan,0.279412,636.985,nan,nan,nan,0.05867,nan,nan,nan,2676.2,1,0
3,35,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,36,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,37,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,38,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,39,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,40,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,41,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,42,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,43,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,44,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,45,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,46,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,47,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,48,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,49,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,50,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,51,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,52,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,53,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,54,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,55,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,56,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
3,57,1,552,nan,nan,nan,35.7793,nan,nan,nan,0.144476,89.9411,nan,nan,nan,0.0516927,nan,nan,nan,85.6745,1,1
3,58,1,527,nan,nan,nan,36.0716,nan,nan,nan,0.147339,87.9411,nan,nan,nan,0.0531475,nan,nan,nan,83.5412,1,1
3,59,1,462.5,nan,nan,nan,36.2442,nan,nan,nan,0.154196,81.6985,nan,nan,nan,0.0558872,nan,nan,nan,77.098,1,1
3,60,1,500.5,nan,nan,nan,36.0855,nan,nan,nan,0.157816,85.3553,nan,nan,nan,0.0569486,nan,nan,nan,85.0627,1,1
3,61,1,588,nan,nan,nan,35.4061,nan,nan,nan,0.164625,94.7696,nan,nan,nan,0.0582874,nan,nan,nan,103.878,1,1
3,62,1,741.5,nan,nan,nan,34.6847,nan,nan,nan,0.169343,105.012,nan,nan,nan,0.0587361,nan,nan,nan,133.612,1,1
3,63,1,628,nan,nan,nan,33.0117,nan,nan,nan,0.177546,96.4264,nan,nan,nan,0.0586109,nan,nan,nan,119.133,1,1
3,64,1,675,nan,nan,nan,31.5681,nan,nan,nan,0.183237,103.255,nan,nan,nan,0.0578444,nan,nan,nan,132.114,1,1
3,65,1,645.5,nan,nan,nan,28.1816,nan,nan,nan,0.194149,97.0122,nan,nan,nan,0.0547143,nan,nan,nan,133.769,1,1
3,66,1,656,nan,nan,nan,25.3443,nan,nan,nan,0.201667,100.426,nan,nan,nan,0.0511111,nan,nan,nan,141.369,1,1
3,67,1,799.5,nan,nan,nan,23.3077,nan,nan,nan,0.2064,108.669,nan,nan,nan,0.0481072,nan,nan,nan,175.027,1,1
3,68,1,544.5,nan,nan,nan,19.8692,nan,nan,nan,0.213335,91.6985,nan,nan,nan,0.042388,nan,nan,nan,125.227,1,1
3,69,1,505.5,nan,nan,nan,11.1106,nan,nan,nan,0.230514,93.3553,nan,nan,nan,0.0256114,nan,nan,nan,126.322,1,1
3,70,1,617.5,nan,nan,nan,14.3364,nan,nan,nan,0.238116,102.669,nan,nan,nan,0.0341371,nan,nan,nan,157.871,1,1
3,71,1,817.5,nan,nan,nan,16.7144,nan,nan,nan,0.243029,115.154,nan,nan,nan,0.0406207,nan,nan,nan,210.949,1,1
3,72,1,1126,nan,nan,nan,17.4314,nan,nan,nan,0.248717,144.853,nan,nan,nan,0.0433549,nan,nan,nan,295.227,1,0
3,73,1,901.5,nan,nan,nan,19.2651,nan,nan,nan,0.259061,123.154,nan,nan,nan,0.0499083,nan,nan,nan,247.663,1,1
3,74,1,1068,nan,nan,nan,20.3193,nan,nan,nan,0.266873,159.397,nan,nan,nan,0.0542266,nan,nan,nan,304.235,1,1
3,75,1,1388.5,nan,nan,nan,20.4097,nan,nan,nan,0.268243,152.125,nan,nan,nan,0.0547477,nan,nan,nan,390.294,1,0
3,76,1,1406,nan,nan,nan,20.8164,nan,nan,nan,0.277745,155.539,nan,nan,nan,0.0578164,nan,nan,nan,409.396,1,1
3,77,1,1187.5,nan,nan,nan,19.7727,nan,nan,nan,0.296031,143.296,nan,nan,nan,0.0585334,nan,nan,nan,370.039,1,1
3,78,1,1503.5,nan,nan,nan,20.3756,nan,nan,nan,0.291541,162.61,nan,nan,nan,0.0594032,nan,nan,nan,458.886,1,1
3,79,1,1236,nan,nan,nan,18.1114,nan,nan,nan,0.310015,148.368,nan,nan,nan,0.0561479,nan,nan,nan,403.02,1,1
3,80,1,1396.5,nan,nan,nan,18.2981,nan,nan,nan,0.313854,154.267,nan,nan,nan,0.0574292,nan,nan,nan,458.855,1,1
3,81,1,1429,nan,nan,nan,17.6092,nan,nan,nan,0.321947,154.51,nan,nan,nan,0.0566922,nan,nan,nan,480.988,1,1
3,82,1,1182.5,nan,nan,nan,15.2412,nan,nan,nan,0.3389,146.267,nan,nan,nan,0.0516526,nan,nan,nan,421.592,1,1
3,83,1,1221,nan,nan,nan,16.2839,nan,nan,nan,0.350206,154.711,nan,nan,nan,0.0570272,nan,nan,nan,451.416,1,1
3,84,1,998,nan,nan,nan,14.5505,nan,nan,nan,0.372968,154.711,nan,nan,nan,0.0542687,nan,nan,nan,397.584,1,1
3,85,1,1285.5,nan,nan,nan,18.1047,nan,nan,nan,0.363518,137.983,nan,nan,nan,0.065814,nan,nan,nan,489.659,1,1
3,86,1,1040.5,nan,nan,nan,15.6771,nan,nan,nan,0.392797,123.841,nan,nan,nan,0.0615791,nan,nan,nan,430.898,1,1
3,87,1,890.5,nan,nan,nan,15.3817,nan,nan,nan,0.403481,118.669,nan,nan,nan,0.0620622,nan,nan,nan,380.886,1,1
3,88,1,1612,nan,nan,nan,21.1208,nan,nan,nan,0.368347,157.196,nan,nan,nan,0.0777981,nan,nan,nan,618.824,1,1
3,89,1,1356,nan,nan,nan,15.9342,nan,nan,nan,0.392878,143.054,nan,nan,nan,0.0626022,nan,nan,nan,557.494,1,0
3,90,1,1510.5,nan,nan,nan,15.7482,nan,nan,nan,0.376548,149.64,nan,nan,nan,0.0592997,nan,nan,nan,593.816,1,0
3,91,1,912.5,nan,nan,nan,20.351,nan,nan,nan,0.288983,126.669,nan,nan,nan,0.058811,nan,nan,nan,280.314,1,1
3,92,1,3322.5,nan,nan,nan,20.4279,nan,nan,nan,0.269029,227.723,nan,nan,nan,0.0549569,nan,nan,nan,920.349,1,0
6,93,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,94,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,95,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,93,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,94,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,95,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,96,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,97,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,98,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,99,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,100,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,101,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,102,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,103,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,104,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,105,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
