TrackNumber,TimePoint,Position,AreaMorphologyCh01,CVBgCorrectedCh01,CVImgDivByBgMinus1Ch01,CVImgMinusBgCh01,CVNoBgCorrectedCh01,MeanBgCorrectedCh01,MeanImgDivByBgMinus1Ch01,MeanImgMinusBgCh01,MeanNoBgCorrectedCh01,PerimeterMorphologyCh01,StdDevBgCorrectedCh01,StdDevImgDivByBgMinus1Ch01,StdDevImgMinusBgCh01,StdDevNoBgCorrectedCh01,SumBgCorrectedCh01,SumImgDivByBgMinus1Ch01,SumImgMinusBgCh01,SumNoBgCorrectedCh01,active,inspected
1,21,1,2766,nan,nan,nan,27.1513,nan,nan,nan,0.406004,260.108,nan,nan,nan,0.110235,nan,nan,nan,1168.48,1,0
1,22,1,2691.5,nan,nan,nan,25.5211,nan,nan,nan,0.42215,255.723,nan,nan,nan,0.107738,nan,nan,nan,1183.71,1,0
1,23,1,2727,nan,nan,nan,26.2986,nan,nan,nan,0.427064,253.622,nan,nan,nan,0.112312,nan,nan,nan,1211.58,1,0
1,24,1,2673.5,nan,nan,nan,26.1984,nan,nan,nan,0.436139,253.38,nan,nan,nan,0.114261,nan,nan,nan,1214.21,1,0
1,25,1,4558.5,nan,nan,nan,24.7557,nan,nan,nan,0.331333,367.262,nan,nan,nan,0.0820239,nan,nan,nan,1562.56,1,0
1,26,1,1171,nan,nan,nan,16.8682,nan,nan,nan,0.426973,136.711,nan,nan,nan,0.0720227,nan,nan,nan,525.176,1,0
1,27,1,1680,nan,nan,nan,36.0464,nan,nan,nan,0.365778,160.51,nan,nan,nan,0.13185,nan,nan,nan,639.38,1,0
1,28,1,1800,nan,nan,nan,36.6977,nan,nan,nan,0.359292,165.823,nan,nan,nan,0.131852,nan,nan,nan,671.518,1,0
1,29,1,1737.5,nan,nan,nan,34.9344,nan,nan,nan,0.374816,161.924,nan,nan,nan,0.13094,nan,nan,nan,676.918,1,0
1,30,1,1835.5,nan,nan,nan,37.0981,nan,nan,nan,0.372487,167.238,nan,nan,nan,0.138186,nan,nan,nan,709.588,1,0
1,31,1,1816.5,nan,nan,nan,35.1814,nan,nan,nan,0.380629,164.267,nan,nan,nan,0.133911,nan,nan,nan,718.247,1,0
1,32,1,1764,nan,nan,nan,32.787,nan,nan,nan,0.396053,164.51,nan,nan,nan,0.129854,nan,nan,nan,726.361,1,0
1,33,1,1842,nan,nan,nan,35.5909,nan,nan,nan,0.394075,168.51,nan,nan,nan,0.140255,nan,nan,nan,754.259,1,0
1,34,1,1850.5,nan,nan,nan,37.3556,nan,nan,nan,0.39857,167.095,nan,nan,nan,0.148888,nan,nan,nan,766.051,1,0
1,35,1,1846,nan,nan,nan,37.4088,nan,nan,nan,0.402629,168.51,nan,nan,nan,0.150619,nan,nan,nan,772.243,1,0
1,36,1,1888,nan,nan,nan,37.7768,nan,nan,nan,0.406523,169.338,nan,nan,nan,0.153571,nan,nan,nan,796.784,1,0
1,37,1,1927,nan,nan,nan,38.2302,nan,nan,nan,0.406137,172.995,nan,nan,nan,0.155267,nan,nan,nan,812.275,1,0
1,38,1,1840.5,nan,nan,nan,34.8828,nan,nan,nan,0.415077,165.924,nan,nan,nan,0.14479,nan,nan,nan,793.212,1,0
1,39,1,3268,nan,nan,nan,22.6764,nan,nan,nan,0.294759,228.451,nan,nan,nan,0.0668407,nan,nan,nan,991.863,1,0
2,40,1,4076,nan,nan,nan,24.3882,nan,nan,nan,0.121773,314.225,nan,nan,nan,0.0296982,nan,nan,nan,514.49,1,0
2,41,1,4589.5,nan,nan,nan,22.2895,nan,nan,nan,0.120179,325.095,nan,nan,nan,0.0267873,nan,nan,nan,569.647,1,0
2,42,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,43,1,4181.5,nan,nan,nan,26.7917,nan,nan,nan,0.123929,302.468,nan,nan,nan,0.0332027,nan,nan,nan,535.871,1,0
2,44,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,45,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,46,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,47,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,48,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,49,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,50,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,51,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,52,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,53,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,54,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,55,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,56,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,57,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,58,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,59,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,60,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
2,61,1,720.5,nan,nan,nan,36.1599,nan,nan,nan,0.15652,102.184,nan,nan,nan,0.0565976,nan,nan,nan,120.051,1,1
2,62,1,909,nan,nan,nan,36.2621,nan,nan,nan,0.152901,137.397,nan,nan,nan,0.055445,nan,nan,nan,148.314,1,1
2,63,1,692.5,nan,nan,nan,35.3819,nan,nan,nan,0.164807,100.669,nan,nan,nan,0.0583118,nan,nan,nan,121.463,1,1
2,64,1,743.5,nan,nan,nan,33.7107,nan,nan,nan,0.174408,105.841,nan,nan,nan,0.0587941,nan,nan,nan,137.957,1,1
2,65,1,643.5,nan,nan,nan,31.619,nan,nan,nan,0.18305,101.012,nan,nan,nan,0.0578786,nan,nan,nan,126.122,1,1
2,66,1,686.5,nan,nan,nan,28.1123,nan,nan,nan,0.194347,107.497,nan,nan,nan,0.0546355,nan,nan,nan,142.651,1,1
2,67,1,996,nan,nan,nan,29.4728,nan,nan,nan,0.190291,124.569,nan,nan,nan,0.0560841,nan,nan,nan,199.996,1,1
2,68,1,446,nan,nan,nan,16.3506,nan,nan,nan,0.219194,82.7696,nan,nan,nan,0.0358396,nan,nan,nan,105.871,1,1
2,69,1,505,nan,nan,nan,10.8771,nan,nan,nan,0.234389,97.397,nan,nan,nan,0.0254948,nan,nan,nan,127.976,1,0
2,70,1,584,nan,nan,nan,13.9991,nan,nan,nan,0.241114,102.569,nan,nan,nan,0.0337538,nan,nan,nan,151.42,1,0
2,71,1,728,nan,nan,nan,16.2248,nan,nan,nan,0.24716,108.569,nan,nan,nan,0.0401012,nan,nan,nan,191.549,1,0
2,72,1,939.5,nan,nan,nan,17.8089,nan,nan,nan,0.251297,127.439,nan,nan,nan,0.0447532,nan,nan,nan,249.286,1,0
2,73,1,942,nan,nan,nan,19.4593,nan,nan,nan,0.258304,123.397,nan,nan,nan,0.050264,nan,nan,nan,257.271,1,0
2,74,1,1000.5,nan,nan,nan,20.583,nan,nan,nan,0.270588,126.811,nan,nan,nan,0.0556952,nan,nan,nan,285.741,1,0
2,75,1,715.5,nan,nan,nan,19.7398,nan,nan,nan,0.296356,112.811,nan,nan,nan,0.0585002,nan,nan,nan,226.416,1,0
2,76,1,1107,nan,nan,nan,20.473,nan,nan,nan,0.286861,134.368,nan,nan,nan,0.0587289,nan,nan,nan,333.906,1,0
2,77,1,707.5,nan,nan,nan,16.3899,nan,nan,nan,0.324555,108.326,nan,nan,nan,0.0531942,nan,nan,nan,245.039,1,0
2,78,1,771,nan,nan,nan,16.3427,nan,nan,nan,0.329794,114.225,nan,nan,nan,0.0538974,nan,nan,nan,270.431,1,0
2,79,1,840.5,nan,nan,nan,15.9172,nan,nan,nan,0.340842,118.811,nan,nan,nan,0.0542527,nan,nan,nan,304.031,1,0
2,80,1,1254.5,nan,nan,nan,22.0585,nan,nan,nan,0.325186,139.439,nan,nan,nan,0.0717312,nan,nan,nan,426.969,1,0
2,81,1,944.5,nan,nan,nan,17.7511,nan,nan,nan,0.364462,122.811,nan,nan,nan,0.0646962,nan,nan,nan,363.733,1,0
2,82,1,929,nan,nan,nan,17.2462,nan,nan,nan,0.384002,118.912,nan,nan,nan,0.0662257,nan,nan,nan,377.09,1,0
2,83,1,967,nan,nan,nan,17.1116,nan,nan,nan,0.39465,122.569,nan,nan,nan,0.0675309,nan,nan,nan,402.937,1,0
2,84,1,1012,nan,nan,nan,17.2112,nan,nan,nan,0.407237,125.397,nan,nan,nan,0.0700905,nan,nan,nan,434.522,1,0
2,85,1,1024,nan,nan,nan,17.1321,nan,nan,nan,0.416184,126.225,nan,nan,nan,0.0713012,nan,nan,nan,449.063,1,0
2,86,1,1070,nan,nan,nan,17.9332,nan,nan,nan,0.430307,126.569,nan,nan,nan,0.0771677,nan,nan,nan,484.525,1,0
2,87,1,770,nan,nan,nan,14.7865,nan,nan,nan,0.47341,112.912,nan,nan,nan,0.0700007,nan,nan,nan,388.196,1,1
2,88,1,1059,nan,nan,nan,19.9555,nan,nan,nan,0.449996,125.74,nan,nan,nan,0.0897987,nan,nan,nan,501.745,1,1
2,89,1,1105.5,nan,nan,nan,19.6751,nan,nan,nan,0.453325,129.497,nan,nan,nan,0.0891924,nan,nan,nan,527.671,1,1
2,90,1,1088.5,nan,nan,nan,18.713,nan,nan,nan,0.467078,129.64,nan,nan,nan,0.0874042,nan,nan,nan,534.804,1,1
2,91,1,987,nan,nan,nan,16.4289,nan,nan,nan,0.493903,122.569,nan,nan,nan,0.0811426,nan,nan,nan,514.153,1,1
2,92,1,1153.5,nan,nan,nan,20.152,nan,nan,nan,0.477917,133.983,nan,nan,nan,0.0963099,nan,nan,nan,579.714,1,1
2,93,1,1130,nan,nan,nan,16.6665,nan,nan,nan,0.500266,133.539,nan,nan,nan,0.0833769,nan,nan,nan,593.816,1,1
2,94,1,1084,nan,nan,nan,15.4878,nan,nan,nan,0.514757,129.882,nan,nan,nan,0.0797246,nan,nan,nan,586.824,1,1
2,95,1,1282,nan,nan,nan,22.6012,nan,nan,nan,0.479281,141.539,nan,nan,nan,0.108323,nan,nan,nan,643.675,1,1
2,96,1,970.5,nan,nan,nan,15.4181,nan,nan,nan,0.514094,124.61,nan,nan,nan,0.0792634,nan,nan,nan,525.404,1,1
2,97,1,1373.5,nan,nan,nan,12.8964,nan,nan,nan,0.361928,144.669,nan,nan,nan,0.0466757,nan,nan,nan,521.176,1,1
2,98,1,1229,nan,nan,nan,20.5154,nan,nan,nan,0.270953,133.255,nan,nan,nan,0.055587,nan,nan,nan,349.529,1,1
2,99,1,915.5,nan,nan,nan,35.0543,nan,nan,nan,0.16708,119.154,nan,nan,nan,0.0585687,nan,nan,nan,161.733,1,1
3,40,1,618.5,nan,nan,nan,27.6506,nan,nan,nan,0.124938,94.1838,nan,nan,nan,0.0345462,nan,nan,nan,82.5843,1,1
3,41,1,369,nan,nan,nan,16.4989,nan,nan,nan,0.116363,73.4558,nan,nan,nan,0.0191985,nan,nan,nan,46.8941,1,1
3,42,1,355,nan,nan,nan,26.2456,nan,nan,nan,0.123453,72.7696,nan,nan,nan,0.0324011,nan,nan,nan,47.7765,1,1
3,43,1,325,nan,nan,nan,26.4606,nan,nan,nan,0.123667,67.9411,nan,nan,nan,0.0327231,nan,nan,nan,43.902,1,1
3,44,1,322,nan,nan,nan,27.7545,nan,nan,nan,0.125057,67.4558,nan,nan,nan,0.0347089,nan,nan,nan,44.1451,1,1
3,45,1,241,nan,nan,nan,30.9377,nan,nan,nan,0.12947,58.9706,nan,nan,nan,0.0400551,nan,nan,nan,34.8275,1,1
3,46,1,349.5,nan,nan,nan,31.7953,nan,nan,nan,0.131017,69.6985,nan,nan,nan,0.0416574,nan,nan,nan,49.9176,1,1
3,47,1,349.5,nan,nan,nan,33.9591,nan,nan,nan,0.136208,70.8701,nan,nan,nan,0.046255,nan,nan,nan,52.0314,1,1
3,48,1,448.5,nan,nan,nan,32.7968,nan,nan,nan,0.133131,80.5269,nan,nan,nan,0.0436628,nan,nan,nan,64.5686,1,1
3,49,1,425,nan,nan,nan,34.099,nan,nan,nan,0.136644,79.4558,nan,nan,nan,0.0465942,nan,nan,nan,63.1294,1,1
3,50,1,507.5,nan,nan,nan,33.9215,nan,nan,nan,0.136093,85.6985,nan,nan,nan,0.0461649,nan,nan,nan,74.4431,1,1
3,51,1,315.5,nan,nan,nan,34.9429,nan,nan,nan,0.139757,69.2132,nan,nan,nan,0.0488351,nan,nan,nan,48.6353,1,1
3,52,1,555.5,nan,nan,nan,34.434,nan,nan,nan,0.137767,90.5269,nan,nan,nan,0.0474388,nan,nan,nan,82.2471,1,1
3,53,1,495.5,nan,nan,nan,34.7532,nan,nan,nan,0.138967,85.2132,nan,nan,nan,0.0482955,nan,nan,nan,74.4863,1,1
3,54,1,548,nan,nan,nan,35.25,nan,nan,nan,0.141196,92.2843,nan,nan,nan,0.0497717,nan,nan,nan,83.4471,1,1
3,55,1,611,nan,nan,nan,35.5184,nan,nan,nan,0.142688,93.9411,nan,nan,nan,0.0506804,nan,nan,nan,93.3176,1,1
3,56,1,419.5,nan,nan,nan,36.0002,nan,nan,nan,0.146491,78.8701,nan,nan,nan,0.0527371,nan,nan,nan,66.8,1,1
3,57,1,476.5,nan,nan,nan,35.9402,nan,nan,nan,0.145873,87.3553,nan,nan,nan,0.0524272,nan,nan,nan,75.2706,1,1
3,58,1,465.5,nan,nan,nan,35.9469,nan,nan,nan,0.145938,83.6985,nan,nan,nan,0.0524603,nan,nan,nan,73.5529,1,1
3,59,1,525,nan,nan,nan,36.0916,nan,nan,nan,0.147606,89.1127,nan,nan,nan,0.0532735,nan,nan,nan,83.5451,1,1
3,60,1,540,nan,nan,nan,36.1193,nan,nan,nan,0.148005,88.7696,nan,nan,nan,0.0534586,nan,nan,nan,85.8431,1,1
3,61,1,472.5,nan,nan,nan,36.2453,nan,nan,nan,0.150877,87.6985,nan,nan,nan,0.0546858,nan,nan,nan,77.4,1,1
3,62,1,418,nan,nan,nan,36.2632,nan,nan,nan,0.15251,81.1127,nan,nan,nan,0.0553051,nan,nan,nan,69.3922,1,1
3,63,1,491,nan,nan,nan,36.2623,nan,nan,nan,0.152127,87.598,nan,nan,nan,0.0551648,nan,nan,nan,80.6275,1,1
3,64,1,558.5,nan,nan,nan,36.2596,nan,nan,nan,0.151765,91.3553,nan,nan,nan,0.0550293,nan,nan,nan,91.0588,1,1
3,65,1,478,nan,nan,nan,36.2559,nan,nan,nan,0.153548,85.9411,nan,nan,nan,0.0556702,nan,nan,nan,79.3843,1,1
3,66,1,617.5,nan,nan,nan,36.2417,nan,nan,nan,0.154306,95.3553,nan,nan,nan,0.0559231,nan,nan,nan,101.996,1,1
3,67,1,516,nan,nan,nan,36.0625,nan,nan,nan,0.158161,87.1127,nan,nan,nan,0.0570366,nan,nan,nan,87.9373,1,1
3,68,1,620.5,nan,nan,nan,36.088,nan,nan,nan,0.157777,97.3553,nan,nan,nan,0.0569385,nan,nan,nan,104.922,1,1
3,69,1,763.5,nan,nan,nan,35.5966,nan,nan,nan,0.163108,104.669,nan,nan,nan,0.058061,nan,nan,nan,132.118,1,1
3,70,1,546,nan,nan,nan,35.0609,nan,nan,nan,0.167037,91.598,nan,nan,nan,0.0585648,nan,nan,nan,98.051,1,1
3,71,1,763.5,nan,nan,nan,34.1761,nan,nan,nan,0.172114,107.012,nan,nan,nan,0.0588219,nan,nan,nan,139.757,1,1
3,72,1,589,nan,nan,nan,32.9811,nan,nan,nan,0.177676,91.9411,nan,nan,nan,0.0585996,nan,nan,nan,112.114,1,1
3,73,1,596.5,nan,nan,nan,30.2909,nan,nan,nan,0.18767,92.1838,nan,nan,nan,0.0568469,nan,nan,nan,119.733,1,1
3,74,1,737.5,nan,nan,nan,25.2247,nan,nan,nan,0.202784,105.355,nan,nan,nan,0.0511516,nan,nan,nan,159.388,1,1
3,75,1,602,nan,nan,nan,19.2013,nan,nan,nan,0.221356,96.7696,nan,nan,nan,0.0425034,nan,nan,nan,142.996,1,1
3,76,1,539,nan,nan,nan,16.3907,nan,nan,nan,0.238826,107.054,nan,nan,nan,0.0391452,nan,nan,nan,139.475,1,1
3,77,1,550,nan,nan,nan,17.4121,nan,nan,nan,0.250782,102.569,nan,nan,nan,0.0436665,nan,nan,nan,148.965,1,0
3,78,1,545,nan,nan,nan,19.7276,nan,nan,nan,0.262175,106.083,nan,nan,nan,0.0517209,nan,nan,nan,155.208,1,1
3,79,1,695.5,nan,nan,nan,20.3731,nan,nan,nan,0.268633,112.125,nan,nan,nan,0.0547287,nan,nan,nan,199.325,1,0
3,80,1,542,nan,nan,nan,20.5162,nan,nan,nan,0.28598,104.225,nan,nan,nan,0.0586722,nan,nan,nan,167.584,1,1
3,81,1,553,nan,nan,nan,19.5888,nan,nan,nan,0.297783,103.397,nan,nan,nan,0.0583322,nan,nan,nan,177.776,1,1
3,82,1,428.5,nan,nan,nan,16.5465,nan,nan,nan,0.316866,102.811,nan,nan,nan,0.0524301,nan,nan,nan,149.561,1,1
3,83,1,712.5,nan,nan,nan,19.4594,nan,nan,nan,0.305172,112.326,nan,nan,nan,0.0593847,nan,nan,nan,232.541,1,1
3,84,1,765.5,nan,nan,nan,18.4282,nan,nan,nan,0.32448,111.497,nan,nan,nan,0.0597956,nan,nan,nan,264.451,1,1
3,85,1,673.5,nan,nan,nan,17.7194,nan,nan,nan,0.341002,101.841,nan,nan,nan,0.0604234,nan,nan,nan,245.18,1,1
3,86,1,642.5,nan,nan,nan,16.5703,nan,nan,nan,0.357102,110.61,nan,nan,nan,0.0591731,nan,nan,nan,245.329,1,0
3,87,1,733,nan,nan,nan,17.2596,nan,nan,nan,0.332513,116.569,nan,nan,nan,0.0573905,nan,nan,nan,260.69,1,1
3,88,1,765.5,nan,nan,nan,16.265,nan,nan,nan,0.336073,115.983,nan,nan,nan,0.0546621,nan,nan,nan,274.235,1,1
3,89,1,601,nan,nan,nan,13.8503,nan,nan,nan,0.355919,107.74,nan,nan,nan,0.0492959,nan,nan,nan,230.635,1,1
3,90,1,702,nan,nan,nan,16.5396,nan,nan,nan,0.360157,111.397,nan,nan,nan,0.0595684,nan,nan,nan,270.118,1,1
3,91,1,737.5,nan,nan,nan,16.4805,nan,nan,nan,0.362773,113.983,nan,nan,nan,0.0597866,nan,nan,nan,285.502,1,1
3,92,1,658.5,nan,nan,nan,15.4351,nan,nan,nan,0.385116,105.983,nan,nan,nan,0.0594431,nan,nan,nan,271.122,1,1
3,93,1,699.5,nan,nan,nan,15.4982,nan,nan,nan,0.38608,107.983,nan,nan,nan,0.0598355,nan,nan,nan,288.016,1,1
3,94,1,736.5,nan,nan,nan,16.1523,nan,nan,nan,0.39512,114.811,nan,nan,nan,0.0638212,nan,nan,nan,310.565,1,1
3,95,1,719.5,nan,nan,nan,16.0014,nan,nan,nan,0.407613,112.468,nan,nan,nan,0.0652239,nan,nan,nan,312.639,1,1
3,96,1,717.5,nan,nan,nan,14.566,nan,nan,nan,0.412841,113.296,nan,nan,nan,0.0601345,nan,nan,nan,315.824,1,1
3,97,1,764.5,nan,nan,nan,14.2597,nan,nan,nan,0.428753,117.782,nan,nan,nan,0.0611391,nan,nan,nan,348.576,1,1
3,98,1,1012,nan,nan,nan,19.113,nan,nan,nan,0.413864,128.024,nan,nan,nan,0.0791019,nan,nan,nan,440.765,1,0
3,99,1,738,nan,nan,nan,15.5299,nan,nan,nan,0.446285,111.882,nan,nan,nan,0.0693075,nan,nan,nan,350.333,1,1
3,100,1,814,nan,nan,nan,17.1465,nan,nan,nan,0.440462,114.711,nan,nan,nan,0.075524,nan,nan,nan,379.678,1,1
3,101,1,837.5,nan,nan,nan,17.2787,nan,nan,nan,0.441201,113.983,nan,nan,nan,0.0762337,nan,nan,nan,391.345,1,1
3,102,1,1079,nan,nan,nan,22.4606,nan,nan,nan,0.422031,130.225,nan,nan,nan,0.0947909,nan,nan,nan,479.427,1,1
3,103,1,1087.5,nan,nan,nan,22.693,nan,nan,nan,0.429163,131.64,nan,nan,nan,0.0973902,nan,nan,nan,491.392,1,1
3,104,1,1061,nan,nan,nan,22.3693,nan,nan,nan,0.439938,128.569,nan,nan,nan,0.0984113,nan,nan,nan,491.851,1,1
3,105,1,932.5,nan,nan,nan,19.0253,nan,nan,nan,0.461172,119.983,nan,nan,nan,0.0877394,nan,nan,nan,454.255,1,1
3,106,1,923,nan,nan,nan,18.483,nan,nan,nan,0.468718,118.569,nan,nan,nan,0.0866333,nan,nan,nan,457,1,1
3,107,1,918.5,nan,nan,nan,17.2654,nan,nan,nan,0.473452,119.154,nan,nan,nan,0.0817432,nan,nan,nan,459.722,1,1
3,108,1,881.5,nan,nan,nan,16.2561,nan,nan,nan,0.481546,118.811,nan,nan,nan,0.0782808,nan,nan,nan,449.282,1,1
3,109,1,897.5,nan,nan,nan,17.1811,nan,nan,nan,0.482163,117.983,nan,nan,nan,0.0828408,nan,nan,nan,457.573,1,1
3,110,1,1219,nan,nan,nan,17.3677,nan,nan,nan,0.378317,141.882,nan,nan,nan,0.065705,nan,nan,nan,484.624,1,1
3,111,1,1326,nan,nan,nan,11.9686,nan,nan,nan,0.34902,158.711,nan,nan,nan,0.0417729,nan,nan,nan,487.231,1,1
3,112,1,1980.5,nan,nan,nan,24.858,nan,nan,nan,0.202843,213.321,nan,nan,nan,0.0504228,nan,nan,nan,419.075,1,0
4,100,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
4,101,1,3890,nan,nan,nan,34.5731,nan,nan,nan,0.16998,317.764,nan,nan,nan,0.0587674,nan,nan,nan,685.02,1,0
4,102,1,4316.5,nan,nan,nan,34.3861,nan,nan,nan,0.171009,348.978,nan,nan,nan,0.0588034,nan,nan,nan,764.239,1,0
5,100,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
5,101,1,3890,nan,nan,nan,34.5731,nan,nan,nan,0.16998,317.764,nan,nan,nan,0.0587674,nan,nan,nan,685.02,1,0
5,102,1,4316.5,nan,nan,nan,34.3861,nan,nan,nan,0.171009,348.978,nan,nan,nan,0.0588034,nan,nan,nan,764.239,1,0
5,103,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,104,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
5,105,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,113,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,114,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,115,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,116,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
6,117,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,113,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
7,114,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,0
