TrackNumber,TimePoint,Position,AreaMorphologyCh01,CVBgCorrectedCh01,CVImgDivByBgMinus1Ch01,CVImgMinusBgCh01,CVNoBgCorrectedCh01,MeanBgCorrectedCh01,MeanImgDivByBgMinus1Ch01,MeanImgMinusBgCh01,MeanNoBgCorrectedCh01,PerimeterMorphologyCh01,StdDevBgCorrectedCh01,StdDevImgDivByBgMinus1Ch01,StdDevImgMinusBgCh01,StdDevNoBgCorrectedCh01,SumBgCorrectedCh01,SumImgDivByBgMinus1Ch01,SumImgMinusBgCh01,SumNoBgCorrectedCh01,active,inspected
2,120,1,1784,nan,nan,nan,19.7356,nan,nan,nan,0.487664,161.196,nan,nan,nan,0.0962436,nan,nan,nan,904.129,1,1
2,121,1,1886,nan,nan,nan,20.3695,nan,nan,nan,0.480594,165.196,nan,nan,nan,0.0978948,nan,nan,nan,941.004,1,1
2,122,1,6134.5,nan,nan,nan,29.4247,nan,nan,nan,0.37999,405.487,nan,nan,nan,0.111811,nan,nan,nan,2394.7,1,1
3,57,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,58,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,59,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,60,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,61,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,62,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,63,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,64,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,65,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,66,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,67,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,68,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,69,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,70,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,71,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,72,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,73,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,74,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,75,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,76,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,77,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,78,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,79,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,80,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,81,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,82,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,83,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,84,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,85,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,86,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,87,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,88,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,89,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,90,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,91,1,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,0,nan,nan,nan,nan,1,1
3,92,1,31,nan,nan,nan,11.3725,nan,nan,nan,0.335014,25.799,nan,nan,nan,0.0380994,nan,nan,nan,14.0706,1,1
3,93,1,74.5,nan,nan,nan,6.0534,nan,nan,nan,0.345183,40.8701,nan,nan,nan,0.0208953,nan,nan,nan,31.7569,1,1
3,94,1,44,nan,nan,nan,12.5604,nan,nan,nan,0.372129,28.6274,nan,nan,nan,0.0467407,nan,nan,nan,20.8392,1,1
3,95,1,41.5,nan,nan,nan,14.3236,nan,nan,nan,0.388975,26.3848,nan,nan,nan,0.0557154,nan,nan,nan,20.6157,1,1
3,96,1,669,nan,nan,nan,12.503,nan,nan,nan,0.368191,114.225,nan,nan,nan,0.0460348,nan,nan,nan,264.361,1,1
3,97,1,718,nan,nan,nan,13.8254,nan,nan,nan,0.380076,119.882,nan,nan,nan,0.052547,nan,nan,nan,292.278,1,1
3,98,1,765.5,nan,nan,nan,14.3727,nan,nan,nan,0.390009,121.64,nan,nan,nan,0.0560549,nan,nan,nan,319.027,1,1
3,99,1,775.5,nan,nan,nan,14.583,nan,nan,nan,0.403103,124.468,nan,nan,nan,0.0587844,nan,nan,nan,334.173,1,1
3,100,1,710,nan,nan,nan,13.8434,nan,nan,nan,0.419422,119.054,nan,nan,nan,0.0580623,nan,nan,nan,319.18,1,1
3,101,1,776.5,nan,nan,nan,13.6237,nan,nan,nan,0.420939,125.64,nan,nan,nan,0.0573473,nan,nan,nan,349.8,1,1
3,102,1,822.5,nan,nan,nan,13.0249,nan,nan,nan,0.429964,126.468,nan,nan,nan,0.0560024,nan,nan,nan,377.078,1,1
3,103,1,965,nan,nan,nan,13.8853,nan,nan,nan,0.441186,139.539,nan,nan,nan,0.0612601,nan,nan,nan,452.216,1,1
3,104,1,1065.5,nan,nan,nan,14.5515,nan,nan,nan,0.441114,143.296,nan,nan,nan,0.0641886,nan,nan,nan,497.576,1,1
3,105,1,1134.5,nan,nan,nan,16.0084,nan,nan,nan,0.450693,150.61,nan,nan,nan,0.0721487,nan,nan,nan,540.38,1,1
3,106,1,1184,nan,nan,nan,16.9639,nan,nan,nan,0.458566,151.196,nan,nan,nan,0.0777906,nan,nan,nan,572.749,1,1
3,107,1,1250.5,nan,nan,nan,16.8068,nan,nan,nan,0.463384,159.439,nan,nan,nan,0.0778803,nan,nan,nan,611.204,1,1
3,108,1,1358,nan,nan,nan,17.7681,nan,nan,nan,0.468197,145.882,nan,nan,nan,0.0831896,nan,nan,nan,665.776,1,1
3,109,1,1261.5,nan,nan,nan,16.4665,nan,nan,nan,0.486827,152.61,nan,nan,nan,0.0801633,nan,nan,nan,646.02,1,1
3,110,1,1096,nan,nan,nan,12.716,nan,nan,nan,0.526311,149.539,nan,nan,nan,0.0669258,nan,nan,nan,611.047,1,1
3,111,1,1131.5,nan,nan,nan,12.8345,nan,nan,nan,0.528849,152.125,nan,nan,nan,0.0678751,nan,nan,nan,633.561,1,1
3,112,1,1648.5,nan,nan,nan,21.4484,nan,nan,nan,0.478466,158.61,nan,nan,nan,0.102623,nan,nan,nan,821.525,1,1
3,113,1,1841,nan,nan,nan,23.7591,nan,nan,nan,0.468727,166.853,nan,nan,nan,0.111365,nan,nan,nan,896.675,1,1
3,114,1,1776,nan,nan,nan,21.2225,nan,nan,nan,0.484492,163.539,nan,nan,nan,0.102821,nan,nan,nan,895.341,1,1
3,115,1,1843,nan,nan,nan,21.019,nan,nan,nan,0.486571,166.024,nan,nan,nan,0.102272,nan,nan,nan,931.784,1,1
3,116,1,1860.5,nan,nan,nan,20.9586,nan,nan,nan,0.489745,165.439,nan,nan,nan,0.102644,nan,nan,nan,946.188,1,1
3,117,1,1951.5,nan,nan,nan,22.3724,nan,nan,nan,0.484619,169.439,nan,nan,nan,0.108421,nan,nan,nan,981.353,1,1
3,118,1,1991.5,nan,nan,nan,22.6163,nan,nan,nan,0.485502,170.267,nan,nan,nan,0.109802,nan,nan,nan,1002.56,1,1
3,119,1,1959.5,nan,nan,nan,21.0706,nan,nan,nan,0.493865,170.267,nan,nan,nan,0.10406,nan,nan,nan,1004.03,1,1
3,120,1,2026.5,nan,nan,nan,20.8278,nan,nan,nan,0.495504,174.752,nan,nan,nan,0.103203,nan,nan,nan,1041.05,1,1
3,121,1,2109,nan,nan,nan,22.8146,nan,nan,nan,0.487245,176.51,nan,nan,nan,0.111163,nan,nan,nan,1064.63,1,1
3,122,1,6134.5,nan,nan,nan,29.4247,nan,nan,nan,0.37999,405.487,nan,nan,nan,0.111811,nan,nan,nan,2394.7,1,1
3,123,1,3045.5,nan,nan,nan,15.3054,nan,nan,nan,0.388085,227.522,nan,nan,nan,0.059398,nan,nan,nan,1218.98,1,1
4,123,1,3045.5,nan,nan,nan,15.3054,nan,nan,nan,0.388085,227.522,nan,nan,nan,0.059398,nan,nan,nan,1218.98,1,0
